Group,CURL
Group 2,21.01678198554
Group 2,61.01678198575
Group 2,21.01678198596
Group 2,21.01678198617
Group 2,61.01678198638
Group 2,20.01678198658
Group 2,21.01678198679
Group 2,61.01678198700
Group 2,21.01678198721
Group 2,61.01678198742
Group 2,21.01678198763
Group 2,21.01678198784
Group 2,60.01678198804
Group 2,21.01678198825
Group 2,21.01678198846
Group 2,61.01678198867
Group 2,21.01678198888
Group 2,21.01678198909
Group 2,60.01678198929
Group 2,21.01678198950
Group 2,21.01678198971
Group 2,61.01678198992
Group 2,21.01678199013
Group 2,21.01678199034
Group 2,60.01678199054
Group 2,21.01678199075
Group 2,21.01678199096
Group 2,61.01678199117
Group 2,21.01678199138
Group 2,21.01678199159
