Group,APT
Group 1,01.687
Group 1,01.574
Group 1,01.448
Group 1,02.074
Group 1,01.655
Group 1,01.494
Group 1,01.523
Group 1,01.475
Group 1,01.818
Group 1,01.592
Group 1,01.523
Group 1,01.504
Group 1,01.496
Group 1,01.898
Group 1,01.485
Group 1,01.558
Group 1,01.537
Group 1,01.517
Group 1,01.825
Group 1,01.510
Group 1,01.493
Group 1,01.559
Group 1,01.535
Group 1,01.523
Group 1,01.526
Group 1,01.520
Group 1,01.482
Group 1,01.509
Group 1,01.508
Group 1,01.752
Group 2,01.604
Group 2,01.467
Group 2,01.503
Group 2,01.420
Group 2,01.436
Group 2,01.757
Group 2,01.536
Group 2,01.487
Group 2,01.503
Group 2,01.476
Group 2,01.787
Group 2,01.569
Group 2,01.592
Group 2,01.502
Group 2,01.490
Group 2,01.652
Group 2,01.561
Group 2,01.518
Group 2,01.615
Group 2,01.586
Group 2,01.697
Group 2,01.564
Group 2,01.510
Group 2,01.516
Group 2,01.546
Group 2,01.734
Group 2,01.634
Group 2,01.453
Group 2,01.632
Group 2,01.475
