Group,APT
Group 1,01.793
Group 1,01.517
Group 1,01.443
Group 1,01.462
Group 1,01.521
Group 1,01.453
Group 1,01.473
Group 1,01.481
Group 1,01.540
Group 1,01.465
Group 1,01.518
Group 1,01.672
Group 1,01.586
Group 1,01.461
Group 1,01.499
Group 1,01.555
Group 1,01.709
Group 1,01.544
Group 1,01.473
Group 1,01.523
Group 1,01.567
Group 1,01.633
Group 1,01.445
Group 1,01.573
Group 1,01.439
Group 1,01.493
Group 1,01.745
Group 1,01.478
Group 1,01.625
Group 1,01.504
Group 2,21.220
Group 2,21.127
Group 2,21.191
Group 2,21.341
Group 2,21.151
Group 2,21.118
Group 2,21.114
Group 2,21.182
Group 2,21.184
Group 2,21.683
Group 2,21.159
Group 2,21.146
Group 2,21.150
Group 2,21.079
Group 2,21.153
Group 2,21.327
Group 2,21.092
Group 2,21.134
Group 2,21.152
Group 2,21.106
Group 2,21.124
Group 2,21.098
Group 2,21.237
Group 2,21.074
Group 2,21.081
Group 2,21.076
Group 2,21.171
Group 2,21.075
Group 2,21.303
Group 2,21.155
