Data; Group; Nome_POD; CURL
dom 26 fev 2023 00:09:52 -03; Group 2; result-77f68799c4-6z8xk; 020.672
dom 26 fev 2023 00:10:13 -03; Group 2; result-77f68799c4-6z8xk; 020.640
dom 26 fev 2023 00:10:34 -03; Group 2; result-77f68799c4-6z8xk; 020.611
dom 26 fev 2023 00:10:55 -03; Group 2; result-77f68799c4-6z8xk; 020.615
dom 26 fev 2023 00:11:16 -03; Group 2; result-77f68799c4-6z8xk; 020.647
dom 26 fev 2023 00:11:37 -03; Group 2; result-77f68799c4-6z8xk; 020.621
dom 26 fev 2023 00:11:58 -03; Group 2; result-77f68799c4-6z8xk; 020.622
dom 26 fev 2023 00:12:19 -03; Group 2; result-77f68799c4-6z8xk; 020.659
dom 26 fev 2023 00:12:40 -03; Group 2; result-77f68799c4-6z8xk; 020.610
dom 26 fev 2023 00:13:01 -03; Group 2; result-77f68799c4-6z8xk; 020.638
dom 26 fev 2023 00:13:22 -03; Group 2; result-77f68799c4-6z8xk; 020.590
dom 26 fev 2023 00:13:43 -03; Group 2; result-77f68799c4-6z8xk; 020.633
dom 26 fev 2023 00:14:04 -03; Group 2; result-77f68799c4-6z8xk; 020.598
dom 26 fev 2023 00:14:25 -03; Group 2; result-77f68799c4-6z8xk; 020.596
dom 26 fev 2023 00:14:47 -03; Group 2; result-77f68799c4-6z8xk; 020.620
dom 26 fev 2023 00:15:07 -03; Group 2; result-77f68799c4-6z8xk; 020.604
dom 26 fev 2023 00:15:28 -03; Group 2; result-77f68799c4-6z8xk; 020.580
dom 26 fev 2023 00:15:50 -03; Group 2; result-77f68799c4-6z8xk; 020.622
dom 26 fev 2023 00:16:10 -03; Group 2; result-77f68799c4-6z8xk; 020.583
dom 26 fev 2023 00:16:32 -03; Group 2; result-77f68799c4-6z8xk; 020.664
dom 26 fev 2023 00:16:53 -03; Group 2; result-77f68799c4-6z8xk; 020.630
dom 26 fev 2023 00:17:14 -03; Group 2; result-77f68799c4-6z8xk; 020.639
dom 26 fev 2023 00:17:35 -03; Group 2; result-77f68799c4-6z8xk; 020.584
dom 26 fev 2023 00:17:56 -03; Group 2; result-77f68799c4-6z8xk; 020.584
dom 26 fev 2023 00:18:17 -03; Group 2; result-77f68799c4-6z8xk; 020.583
dom 26 fev 2023 00:18:38 -03; Group 2; result-77f68799c4-6z8xk; 020.634
dom 26 fev 2023 00:18:58 -03; Group 2; result-77f68799c4-6z8xk; 020.581
dom 26 fev 2023 00:19:19 -03; Group 2; result-77f68799c4-6z8xk; 020.630
dom 26 fev 2023 00:19:41 -03; Group 2; result-77f68799c4-6z8xk; 020.648
dom 26 fev 2023 00:20:02 -03; Group 2; result-77f68799c4-6z8xk; 020.593
