Data; Group; Nome_POD; CURL
dom 26 fev 2023 00:06:54 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:06:59 -03; Group 2; redis-67db9bd79b-dxqz2; 05.02
dom 26 fev 2023 00:07:05 -03; Group 2; redis-67db9bd79b-dxqz2; 05.00
dom 26 fev 2023 00:07:10 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:16 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:21 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:26 -03; Group 2; redis-67db9bd79b-dxqz2; 05.02
dom 26 fev 2023 00:07:32 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:37 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:43 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:48 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:53 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:07:59 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:04 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:10 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:15 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:21 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:26 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:31 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:37 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:42 -03; Group 2; redis-67db9bd79b-dxqz2; 05.05
dom 26 fev 2023 00:08:48 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:53 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:08:59 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:09:04 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:09:09 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:09:15 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:09:20 -03; Group 2; redis-67db9bd79b-dxqz2; 05.01
dom 26 fev 2023 00:09:26 -03; Group 2; redis-67db9bd79b-dxqz2; 05.02
dom 26 fev 2023 00:09:31 -03; Group 2; redis-67db9bd79b-dxqz2; 05.03
