Data; Group; Nome_POD; WGET
seg 27 fev 2023 20:33:11 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.701
seg 27 fev 2023 20:33:12 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.599
seg 27 fev 2023 20:33:13 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.667
seg 27 fev 2023 20:33:14 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.676
seg 27 fev 2023 20:33:15 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.687
seg 27 fev 2023 20:33:16 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.672
seg 27 fev 2023 20:33:17 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.642
seg 27 fev 2023 20:33:18 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.632
seg 27 fev 2023 20:33:19 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.677
seg 27 fev 2023 20:33:21 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.706
seg 27 fev 2023 20:33:22 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.698
seg 27 fev 2023 20:33:23 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.676
seg 27 fev 2023 20:33:24 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.651
seg 27 fev 2023 20:33:25 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.623
seg 27 fev 2023 20:33:26 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.645
seg 27 fev 2023 20:33:27 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.637
seg 27 fev 2023 20:33:28 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.664
seg 27 fev 2023 20:33:29 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.686
seg 27 fev 2023 20:33:30 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.666
seg 27 fev 2023 20:33:31 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.668
seg 27 fev 2023 20:33:32 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.709
seg 27 fev 2023 20:33:33 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.674
seg 27 fev 2023 20:33:35 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.690
seg 27 fev 2023 20:33:36 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.697
seg 27 fev 2023 20:33:37 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.762
seg 27 fev 2023 20:33:38 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.662
seg 27 fev 2023 20:33:39 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.700
seg 27 fev 2023 20:33:40 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.685
seg 27 fev 2023 20:33:41 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.668
seg 27 fev 2023 20:33:42 -03; Group 2; worker-78b9ff59fc-7gcc6; 00.694
