Data; Group; Nome_POD; WGET
seg 27 fev 2023 20:07:37 -03; Group 2; db-684b9b49fd-bnrfq; 020.032
seg 27 fev 2023 20:07:57 -03; Group 2; db-684b9b49fd-bnrfq; 020.040
seg 27 fev 2023 20:08:18 -03; Group 2; db-684b9b49fd-bnrfq; 020.030
seg 27 fev 2023 20:08:38 -03; Group 2; db-684b9b49fd-bnrfq; 020.034
seg 27 fev 2023 20:08:59 -03; Group 2; db-684b9b49fd-bnrfq; 020.033
seg 27 fev 2023 20:09:19 -03; Group 2; db-684b9b49fd-bnrfq; 020.030
seg 27 fev 2023 20:09:40 -03; Group 2; db-684b9b49fd-bnrfq; 020.045
seg 27 fev 2023 20:10:00 -03; Group 2; db-684b9b49fd-bnrfq; 020.085
seg 27 fev 2023 20:10:21 -03; Group 2; db-684b9b49fd-bnrfq; 020.032
seg 27 fev 2023 20:10:41 -03; Group 2; db-684b9b49fd-bnrfq; 020.030
seg 27 fev 2023 20:11:01 -03; Group 2; db-684b9b49fd-bnrfq; 020.049
seg 27 fev 2023 20:11:22 -03; Group 2; db-684b9b49fd-bnrfq; 020.043
seg 27 fev 2023 20:11:42 -03; Group 2; db-684b9b49fd-bnrfq; 020.034
seg 27 fev 2023 20:12:03 -03; Group 2; db-684b9b49fd-bnrfq; 020.042
seg 27 fev 2023 20:12:23 -03; Group 2; db-684b9b49fd-bnrfq; 020.029
seg 27 fev 2023 20:12:44 -03; Group 2; db-684b9b49fd-bnrfq; 020.036
seg 27 fev 2023 20:13:04 -03; Group 2; db-684b9b49fd-bnrfq; 020.032
seg 27 fev 2023 20:13:24 -03; Group 2; db-684b9b49fd-bnrfq; 020.037
seg 27 fev 2023 20:13:45 -03; Group 2; db-684b9b49fd-bnrfq; 020.035
seg 27 fev 2023 20:14:05 -03; Group 2; db-684b9b49fd-bnrfq; 020.037
seg 27 fev 2023 20:14:26 -03; Group 2; db-684b9b49fd-bnrfq; 020.032
seg 27 fev 2023 20:14:46 -03; Group 2; db-684b9b49fd-bnrfq; 020.036
seg 27 fev 2023 20:15:07 -03; Group 2; db-684b9b49fd-bnrfq; 020.045
seg 27 fev 2023 20:15:27 -03; Group 2; db-684b9b49fd-bnrfq; 020.037
seg 27 fev 2023 20:15:47 -03; Group 2; db-684b9b49fd-bnrfq; 020.034
seg 27 fev 2023 20:16:08 -03; Group 2; db-684b9b49fd-bnrfq; 020.034
seg 27 fev 2023 20:16:28 -03; Group 2; db-684b9b49fd-bnrfq; 020.035
seg 27 fev 2023 20:16:49 -03; Group 2; db-684b9b49fd-bnrfq; 020.034
seg 27 fev 2023 20:17:09 -03; Group 2; db-684b9b49fd-bnrfq; 020.034
seg 27 fev 2023 20:17:30 -03; Group 2; db-684b9b49fd-bnrfq; 020.033
