Data; Group; Nome_POD; APT
seg 06 mar 2023 16:31:30 -03; Group 2; worker-78b9ff59fc-22j4t; 3.01678131090
seg 06 mar 2023 16:31:31 -03; Group 2; worker-78b9ff59fc-22j4t; 1.01678131091
seg 06 mar 2023 16:31:33 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131093
seg 06 mar 2023 16:31:35 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131095
seg 06 mar 2023 16:31:37 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131097
seg 06 mar 2023 16:31:39 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131099
seg 06 mar 2023 16:31:41 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131101
seg 06 mar 2023 16:31:43 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131103
seg 06 mar 2023 16:31:45 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131105
seg 06 mar 2023 16:31:47 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131107
seg 06 mar 2023 16:31:49 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131109
seg 06 mar 2023 16:31:51 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131111
seg 06 mar 2023 16:31:53 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131113
seg 06 mar 2023 16:31:55 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131115
seg 06 mar 2023 16:31:57 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131117
seg 06 mar 2023 16:31:59 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131119
seg 06 mar 2023 16:32:01 -03; Group 2; worker-78b9ff59fc-22j4t; 42.01678131121
seg 06 mar 2023 16:32:03 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131123
seg 06 mar 2023 16:32:04 -03; Group 2; worker-78b9ff59fc-22j4t; 1.01678131124
seg 06 mar 2023 16:32:06 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131126
seg 06 mar 2023 16:32:08 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131128
seg 06 mar 2023 16:32:10 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131130
seg 06 mar 2023 16:32:12 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131132
seg 06 mar 2023 16:32:14 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131134
seg 06 mar 2023 16:32:16 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131136
seg 06 mar 2023 16:32:18 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131138
seg 06 mar 2023 16:32:20 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131140
seg 06 mar 2023 16:32:22 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131142
seg 06 mar 2023 16:32:23 -03; Group 2; worker-78b9ff59fc-22j4t; 1.01678131143
seg 06 mar 2023 16:32:25 -03; Group 2; worker-78b9ff59fc-22j4t; 2.01678131145
