Data; Group; Nome_POD; APT
seg 06 mar 2023 15:27:23 -03; Group 2; result-77f68799c4-f8f44; 201.01678127243
seg 06 mar 2023 15:29:25 -03; Group 2; result-77f68799c4-f8f44; 202.01678127365
seg 06 mar 2023 15:31:26 -03; Group 2; result-77f68799c4-f8f44; 201.01678127486
seg 06 mar 2023 15:33:28 -03; Group 2; result-77f68799c4-f8f44; 202.01678127608
seg 06 mar 2023 15:35:30 -03; Group 2; result-77f68799c4-f8f44; 202.01678127730
seg 06 mar 2023 15:37:31 -03; Group 2; result-77f68799c4-f8f44; 201.01678127851
seg 06 mar 2023 15:39:33 -03; Group 2; result-77f68799c4-f8f44; 202.01678127973
seg 06 mar 2023 15:41:34 -03; Group 2; result-77f68799c4-f8f44; 201.01678128094
seg 06 mar 2023 15:43:36 -03; Group 2; result-77f68799c4-f8f44; 202.01678128216
seg 06 mar 2023 15:45:37 -03; Group 2; result-77f68799c4-f8f44; 201.01678128337
seg 06 mar 2023 15:47:39 -03; Group 2; result-77f68799c4-f8f44; 202.01678128459
seg 06 mar 2023 15:49:41 -03; Group 2; result-77f68799c4-f8f44; 202.01678128581
seg 06 mar 2023 15:51:42 -03; Group 2; result-77f68799c4-f8f44; 201.01678128702
seg 06 mar 2023 15:53:44 -03; Group 2; result-77f68799c4-f8f44; 202.01678128824
seg 06 mar 2023 15:55:45 -03; Group 2; result-77f68799c4-f8f44; 201.01678128945
seg 06 mar 2023 15:57:47 -03; Group 2; result-77f68799c4-f8f44; 202.01678129067
seg 06 mar 2023 15:59:48 -03; Group 2; result-77f68799c4-f8f44; 201.01678129188
seg 06 mar 2023 16:01:50 -03; Group 2; result-77f68799c4-f8f44; 4202.01678129310
seg 06 mar 2023 16:03:52 -03; Group 2; result-77f68799c4-f8f44; 202.01678129432
seg 06 mar 2023 16:05:53 -03; Group 2; result-77f68799c4-f8f44; 201.01678129553
seg 06 mar 2023 16:07:55 -03; Group 2; result-77f68799c4-f8f44; 202.01678129675
seg 06 mar 2023 16:09:57 -03; Group 2; result-77f68799c4-f8f44; 202.01678129797
seg 06 mar 2023 16:11:58 -03; Group 2; result-77f68799c4-f8f44; 201.01678129918
seg 06 mar 2023 16:14:00 -03; Group 2; result-77f68799c4-f8f44; 242.01678130040
seg 06 mar 2023 16:16:01 -03; Group 2; result-77f68799c4-f8f44; 201.01678130161
seg 06 mar 2023 16:18:03 -03; Group 2; result-77f68799c4-f8f44; 202.01678130283
seg 06 mar 2023 16:20:04 -03; Group 2; result-77f68799c4-f8f44; 201.01678130404
seg 06 mar 2023 16:22:06 -03; Group 2; result-77f68799c4-f8f44; 202.01678130526
seg 06 mar 2023 16:24:08 -03; Group 2; result-77f68799c4-f8f44; 202.01678130648
seg 06 mar 2023 16:26:09 -03; Group 2; result-77f68799c4-f8f44; 201.01678130769
