Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:21:45 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:21:51 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:21:56 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:02 -03; Group 2; redis-67db9bd79b-cr2zl; 05.07
ter 21 fev 2023 17:22:07 -03; Group 2; redis-67db9bd79b-cr2zl; 05.07
ter 21 fev 2023 17:22:13 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:18 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:24 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:29 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:35 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:40 -03; Group 2; redis-67db9bd79b-cr2zl; 05.08
ter 21 fev 2023 17:22:46 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:51 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:22:56 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:02 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:07 -03; Group 2; redis-67db9bd79b-cr2zl; 05.07
ter 21 fev 2023 17:23:13 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:18 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:24 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:29 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:35 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:40 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:46 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:23:51 -03; Group 2; redis-67db9bd79b-cr2zl; 05.07
ter 21 fev 2023 17:23:56 -03; Group 2; redis-67db9bd79b-cr2zl; 05.07
ter 21 fev 2023 17:24:02 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:24:07 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:24:13 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
ter 21 fev 2023 17:24:18 -03; Group 2; redis-67db9bd79b-cr2zl; 05.07
ter 21 fev 2023 17:24:24 -03; Group 2; redis-67db9bd79b-cr2zl; 05.06
