Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:24:44 -03; Group 2; result-77f68799c4-6wtfp; 020.040
ter 21 fev 2023 17:25:05 -03; Group 2; result-77f68799c4-6wtfp; 020.033
ter 21 fev 2023 17:25:25 -03; Group 2; result-77f68799c4-6wtfp; 020.039
ter 21 fev 2023 17:25:45 -03; Group 2; result-77f68799c4-6wtfp; 020.035
ter 21 fev 2023 17:26:06 -03; Group 2; result-77f68799c4-6wtfp; 020.039
ter 21 fev 2023 17:26:26 -03; Group 2; result-77f68799c4-6wtfp; 020.039
ter 21 fev 2023 17:26:47 -03; Group 2; result-77f68799c4-6wtfp; 020.039
ter 21 fev 2023 17:27:07 -03; Group 2; result-77f68799c4-6wtfp; 020.036
ter 21 fev 2023 17:27:28 -03; Group 2; result-77f68799c4-6wtfp; 020.035
ter 21 fev 2023 17:27:48 -03; Group 2; result-77f68799c4-6wtfp; 020.038
ter 21 fev 2023 17:28:09 -03; Group 2; result-77f68799c4-6wtfp; 020.041
ter 21 fev 2023 17:28:29 -03; Group 2; result-77f68799c4-6wtfp; 020.029
ter 21 fev 2023 17:28:49 -03; Group 2; result-77f68799c4-6wtfp; 020.034
ter 21 fev 2023 17:29:10 -03; Group 2; result-77f68799c4-6wtfp; 020.041
ter 21 fev 2023 17:29:30 -03; Group 2; result-77f68799c4-6wtfp; 020.035
ter 21 fev 2023 17:29:51 -03; Group 2; result-77f68799c4-6wtfp; 020.030
ter 21 fev 2023 17:30:11 -03; Group 2; result-77f68799c4-6wtfp; 020.028
ter 21 fev 2023 17:30:31 -03; Group 2; result-77f68799c4-6wtfp; 020.034
ter 21 fev 2023 17:30:52 -03; Group 2; result-77f68799c4-6wtfp; 020.038
ter 21 fev 2023 17:31:12 -03; Group 2; result-77f68799c4-6wtfp; 020.034
ter 21 fev 2023 17:31:33 -03; Group 2; result-77f68799c4-6wtfp; 020.044
ter 21 fev 2023 17:31:53 -03; Group 2; result-77f68799c4-6wtfp; 020.032
ter 21 fev 2023 17:32:14 -03; Group 2; result-77f68799c4-6wtfp; 020.033
ter 21 fev 2023 17:32:34 -03; Group 2; result-77f68799c4-6wtfp; 020.036
ter 21 fev 2023 17:32:55 -03; Group 2; result-77f68799c4-6wtfp; 020.030
ter 21 fev 2023 17:33:15 -03; Group 2; result-77f68799c4-6wtfp; 020.037
ter 21 fev 2023 17:33:35 -03; Group 2; result-77f68799c4-6wtfp; 020.039
ter 21 fev 2023 17:33:56 -03; Group 2; result-77f68799c4-6wtfp; 020.030
ter 21 fev 2023 17:34:16 -03; Group 2; result-77f68799c4-6wtfp; 020.073
ter 21 fev 2023 17:34:37 -03; Group 2; result-77f68799c4-6wtfp; 020.042
