Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:11:47 -03; Group 2; db-684b9b49fd-fl2xm; 020.026
ter 21 fev 2023 17:12:08 -03; Group 2; db-684b9b49fd-fl2xm; 020.039
ter 21 fev 2023 17:12:28 -03; Group 2; db-684b9b49fd-fl2xm; 020.032
ter 21 fev 2023 17:12:49 -03; Group 2; db-684b9b49fd-fl2xm; 020.029
ter 21 fev 2023 17:13:09 -03; Group 2; db-684b9b49fd-fl2xm; 020.035
ter 21 fev 2023 17:13:29 -03; Group 2; db-684b9b49fd-fl2xm; 020.029
ter 21 fev 2023 17:13:50 -03; Group 2; db-684b9b49fd-fl2xm; 020.033
ter 21 fev 2023 17:14:10 -03; Group 2; db-684b9b49fd-fl2xm; 020.032
ter 21 fev 2023 17:14:31 -03; Group 2; db-684b9b49fd-fl2xm; 020.034
ter 21 fev 2023 17:14:51 -03; Group 2; db-684b9b49fd-fl2xm; 020.037
ter 21 fev 2023 17:15:12 -03; Group 2; db-684b9b49fd-fl2xm; 020.038
ter 21 fev 2023 17:15:32 -03; Group 2; db-684b9b49fd-fl2xm; 020.043
ter 21 fev 2023 17:15:52 -03; Group 2; db-684b9b49fd-fl2xm; 020.027
ter 21 fev 2023 17:16:13 -03; Group 2; db-684b9b49fd-fl2xm; 020.031
ter 21 fev 2023 17:16:33 -03; Group 2; db-684b9b49fd-fl2xm; 020.026
ter 21 fev 2023 17:16:54 -03; Group 2; db-684b9b49fd-fl2xm; 020.038
ter 21 fev 2023 17:17:14 -03; Group 2; db-684b9b49fd-fl2xm; 020.032
ter 21 fev 2023 17:17:35 -03; Group 2; db-684b9b49fd-fl2xm; 020.036
ter 21 fev 2023 17:17:55 -03; Group 2; db-684b9b49fd-fl2xm; 020.033
ter 21 fev 2023 17:18:16 -03; Group 2; db-684b9b49fd-fl2xm; 020.033
ter 21 fev 2023 17:18:36 -03; Group 2; db-684b9b49fd-fl2xm; 020.031
ter 21 fev 2023 17:18:57 -03; Group 2; db-684b9b49fd-fl2xm; 020.098
ter 21 fev 2023 17:19:17 -03; Group 2; db-684b9b49fd-fl2xm; 020.037
ter 21 fev 2023 17:19:37 -03; Group 2; db-684b9b49fd-fl2xm; 020.027
ter 21 fev 2023 17:19:58 -03; Group 2; db-684b9b49fd-fl2xm; 020.036
ter 21 fev 2023 17:20:18 -03; Group 2; db-684b9b49fd-fl2xm; 020.034
ter 21 fev 2023 17:20:39 -03; Group 2; db-684b9b49fd-fl2xm; 020.036
ter 21 fev 2023 17:20:59 -03; Group 2; db-684b9b49fd-fl2xm; 020.028
ter 21 fev 2023 17:21:20 -03; Group 2; db-684b9b49fd-fl2xm; 020.035
ter 21 fev 2023 17:21:40 -03; Group 2; db-684b9b49fd-fl2xm; 020.035
