Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:37:20 -03; Group 2; worker-78b9ff59fc-65vg4; 00.313
ter 21 fev 2023 17:37:21 -03; Group 2; worker-78b9ff59fc-65vg4; 00.287
ter 21 fev 2023 17:37:22 -03; Group 2; worker-78b9ff59fc-65vg4; 00.307
ter 21 fev 2023 17:37:22 -03; Group 2; worker-78b9ff59fc-65vg4; 00.290
ter 21 fev 2023 17:37:23 -03; Group 2; worker-78b9ff59fc-65vg4; 00.298
ter 21 fev 2023 17:37:24 -03; Group 2; worker-78b9ff59fc-65vg4; 00.281
ter 21 fev 2023 17:37:24 -03; Group 2; worker-78b9ff59fc-65vg4; 00.350
ter 21 fev 2023 17:37:25 -03; Group 2; worker-78b9ff59fc-65vg4; 00.260
ter 21 fev 2023 17:37:26 -03; Group 2; worker-78b9ff59fc-65vg4; 00.286
ter 21 fev 2023 17:37:26 -03; Group 2; worker-78b9ff59fc-65vg4; 00.313
ter 21 fev 2023 17:37:27 -03; Group 2; worker-78b9ff59fc-65vg4; 00.283
ter 21 fev 2023 17:37:28 -03; Group 2; worker-78b9ff59fc-65vg4; 00.302
ter 21 fev 2023 17:37:28 -03; Group 2; worker-78b9ff59fc-65vg4; 00.325
ter 21 fev 2023 17:37:29 -03; Group 2; worker-78b9ff59fc-65vg4; 00.299
ter 21 fev 2023 17:37:30 -03; Group 2; worker-78b9ff59fc-65vg4; 00.289
ter 21 fev 2023 17:37:30 -03; Group 2; worker-78b9ff59fc-65vg4; 00.299
ter 21 fev 2023 17:37:31 -03; Group 2; worker-78b9ff59fc-65vg4; 00.279
ter 21 fev 2023 17:37:32 -03; Group 2; worker-78b9ff59fc-65vg4; 00.284
ter 21 fev 2023 17:37:33 -03; Group 2; worker-78b9ff59fc-65vg4; 00.317
ter 21 fev 2023 17:37:33 -03; Group 2; worker-78b9ff59fc-65vg4; 00.311
ter 21 fev 2023 17:37:34 -03; Group 2; worker-78b9ff59fc-65vg4; 00.287
ter 21 fev 2023 17:37:35 -03; Group 2; worker-78b9ff59fc-65vg4; 00.327
ter 21 fev 2023 17:37:35 -03; Group 2; worker-78b9ff59fc-65vg4; 00.277
ter 21 fev 2023 17:37:36 -03; Group 2; worker-78b9ff59fc-65vg4; 00.274
ter 21 fev 2023 17:37:37 -03; Group 2; worker-78b9ff59fc-65vg4; 00.299
ter 21 fev 2023 17:37:37 -03; Group 2; worker-78b9ff59fc-65vg4; 00.283
ter 21 fev 2023 17:37:38 -03; Group 2; worker-78b9ff59fc-65vg4; 00.257
ter 21 fev 2023 17:37:39 -03; Group 2; worker-78b9ff59fc-65vg4; 00.299
ter 21 fev 2023 17:37:39 -03; Group 2; worker-78b9ff59fc-65vg4; 00.307
ter 21 fev 2023 17:37:40 -03; Group 2; worker-78b9ff59fc-65vg4; 00.306
