Group,CURL
Group 2,20.01677701133
Group 2,21.01677701154
Group 2,61.01677701175
Group 2,21.01677701196
Group 2,21.01677701217
Group 2,61.01677701238
Group 2,20.01677701258
Group 2,21.01677701279
Group 2,61.01677701300
Group 2,21.01677701321
Group 2,61.01677701342
Group 2,21.01677701363
Group 2,20.01677701383
Group 2,61.01677701404
Group 2,21.01677701425
Group 2,21.01677701446
Group 2,61.01677701467
Group 2,21.01677701488
Group 2,20.01677701508
Group 2,61.01677701529
Group 2,21.01677701550
Group 2,21.01677701571
Group 2,61.01677701592
Group 2,21.01677701613
Group 2,20.01677701633
Group 2,61.01677701654
Group 2,21.01677701675
Group 2,21.01677701696
Group 2,61.01677701717
Group 2,20.01677701738
