Group,CURL
Group 2,20.01677701915
Group 2,21.01677701936
Group 2,61.01677701957
Group 2,21.01677701978
Group 2,21.01677701999
Group 2,61.01677702020
Group 2,20.01677702040
Group 2,61.01677702061
Group 2,21.01677702082
Group 2,21.01677702103
Group 2,61.01677702124
Group 2,21.01677702145
Group 2,21.01677702166
Group 2,60.01677702186
Group 2,20.01677702207
Group 2,21.01677702228
Group 2,61.01677702249
Group 2,21.01677702270
Group 2,21.01677702291
Group 2,61.01677702312
Group 2,21.01677702333
Group 2,20.01677702353
Group 2,61.01677702374
Group 2,21.01677702395
Group 2,21.01677702416
Group 2,61.01677702437
Group 2,21.01677702458
Group 2,21.01677702479
Group 2,60.01677702499
Group 2,21.01677702520
