Data; Group; Nome_POD; IPERF
seg 27 fev 2023 11:33:25 -03; Group 1; vote-79787c6c8b-kb9gv; 8.81
seg 27 fev 2023 11:33:36 -03; Group 1; vote-79787c6c8b-kb9gv; 8.81
seg 27 fev 2023 11:33:46 -03; Group 1; vote-79787c6c8b-kb9gv; 9.06
seg 27 fev 2023 11:33:57 -03; Group 1; vote-79787c6c8b-kb9gv; 8.95
seg 27 fev 2023 11:34:07 -03; Group 1; vote-79787c6c8b-kb9gv; 8.89
seg 27 fev 2023 11:34:18 -03; Group 1; vote-79787c6c8b-kb9gv; 8.87
seg 27 fev 2023 11:34:28 -03; Group 1; vote-79787c6c8b-kb9gv; 8.91
seg 27 fev 2023 11:34:39 -03; Group 1; vote-79787c6c8b-kb9gv; 8.72
seg 27 fev 2023 11:34:49 -03; Group 1; vote-79787c6c8b-kb9gv; 8.69
seg 27 fev 2023 11:35:00 -03; Group 1; vote-79787c6c8b-kb9gv; 8.71
seg 27 fev 2023 11:35:10 -03; Group 1; vote-79787c6c8b-kb9gv; 9.07
seg 27 fev 2023 11:35:21 -03; Group 1; vote-79787c6c8b-kb9gv; 8.64
seg 27 fev 2023 11:35:31 -03; Group 1; vote-79787c6c8b-kb9gv; 8.69
seg 27 fev 2023 11:35:42 -03; Group 1; vote-79787c6c8b-kb9gv; 8.97
seg 27 fev 2023 11:35:52 -03; Group 1; vote-79787c6c8b-kb9gv; 8.72
seg 27 fev 2023 11:36:03 -03; Group 1; vote-79787c6c8b-kb9gv; 8.99
seg 27 fev 2023 11:36:13 -03; Group 1; vote-79787c6c8b-kb9gv; 8.55
seg 27 fev 2023 11:36:24 -03; Group 1; vote-79787c6c8b-kb9gv; 8.77
seg 27 fev 2023 11:36:34 -03; Group 1; vote-79787c6c8b-kb9gv; 9.03
seg 27 fev 2023 11:36:44 -03; Group 1; vote-79787c6c8b-kb9gv; 8.64
seg 27 fev 2023 11:36:55 -03; Group 1; vote-79787c6c8b-kb9gv; 8.90
seg 27 fev 2023 11:37:05 -03; Group 1; vote-79787c6c8b-kb9gv; 8.68
seg 27 fev 2023 11:37:16 -03; Group 1; vote-79787c6c8b-kb9gv; 8.85
seg 27 fev 2023 11:37:26 -03; Group 1; vote-79787c6c8b-kb9gv; 9.18
seg 27 fev 2023 11:37:37 -03; Group 1; vote-79787c6c8b-kb9gv; 8.90
seg 27 fev 2023 11:37:47 -03; Group 1; vote-79787c6c8b-kb9gv; 8.73
seg 27 fev 2023 11:37:58 -03; Group 1; vote-79787c6c8b-kb9gv; 8.75
seg 27 fev 2023 11:38:08 -03; Group 1; vote-79787c6c8b-kb9gv; 8.88
seg 27 fev 2023 11:38:19 -03; Group 1; vote-79787c6c8b-kb9gv; 8.61
seg 27 fev 2023 11:38:29 -03; Group 1; vote-79787c6c8b-kb9gv; 8.73
