Data; Group; Nome_POD; IPERF
seg 27 fev 2023 11:17:41 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:17:51 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:18:02 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:18:12 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:18:23 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:18:33 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:18:44 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:18:54 -03; Group 1; db-684b9b49fd-bnrfq; 010.09
seg 27 fev 2023 11:19:05 -03; Group 1; db-684b9b49fd-bnrfq; 010.09
seg 27 fev 2023 11:19:15 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:19:25 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:19:36 -03; Group 1; db-684b9b49fd-bnrfq; 010.09
seg 27 fev 2023 11:19:46 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:19:57 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:20:07 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:20:18 -03; Group 1; db-684b9b49fd-bnrfq; 010.09
seg 27 fev 2023 11:20:28 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:20:39 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:20:49 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:21:00 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:21:10 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:21:21 -03; Group 1; db-684b9b49fd-bnrfq; 010.09
seg 27 fev 2023 11:21:31 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:21:42 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:21:52 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:22:03 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:22:13 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:22:24 -03; Group 1; db-684b9b49fd-bnrfq; 010.09
seg 27 fev 2023 11:22:34 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
seg 27 fev 2023 11:22:45 -03; Group 1; db-684b9b49fd-bnrfq; 010.08
