Data; Group; Nome_POD; IPERF
seg 27 fev 2023 11:38:40 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:38:51 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:39:01 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:39:11 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:39:22 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:39:32 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:39:43 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:39:53 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:40:04 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:40:14 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:40:25 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:40:35 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:40:46 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:40:56 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:41:07 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:41:17 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:41:28 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:41:38 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:41:49 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:41:59 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:42:10 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:42:20 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:42:31 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:42:41 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:42:52 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:43:02 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:43:13 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:43:23 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
seg 27 fev 2023 11:43:34 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.08
seg 27 fev 2023 11:43:44 -03; Group 1; worker-78b9ff59fc-7gcc6; 010.09
