Group,PING
Group 2,18.01677359912
Group 2,18.01677359930
Group 2,58.01677359948
Group 2,19.01677359967
Group 2,18.01677359985
Group 2,58.01677360003
Group 2,18.01677360021
Group 2,19.01677360040
Group 2,18.01677360058
Group 2,58.01677360076
Group 2,18.01677360094
Group 2,19.01677360113
Group 2,58.01677360131
Group 2,18.01677360149
Group 2,18.01677360167
Group 2,58.01677360185
Group 2,19.01677360204
Group 2,18.01677360222
Group 2,58.01677360240
Group 2,18.01677360258
Group 2,19.01677360277
Group 2,18.01677360295
Group 2,58.01677360313
Group 2,18.01677360331
Group 2,19.01677360350
Group 2,58.01677360368
Group 2,18.01677360386
Group 2,18.01677360404
Group 2,59.01677360423
Group 2,18.01677360441
