Group,PING
Group 2,18.01677360981
Group 2,19.01677361000
Group 2,18.01677361018
Group 2,58.01677361036
Group 2,18.01677361054
Group 2,18.01677361072
Group 2,59.01677361091
Group 2,18.01677361109
Group 2,18.01677361127
Group 2,58.01677361145
Group 2,19.01677361164
Group 2,18.01677361182
Group 2,58.01677361200
Group 2,18.01677361218
Group 2,19.01677361237
Group 2,18.01677361255
Group 2,58.01677361273
Group 2,18.01677361291
Group 2,18.01677361310
Group 2,58.01677361328
Group 2,18.01677361346
Group 2,18.01677361364
Group 2,58.01677361382
Group 2,19.01677361401
Group 2,18.01677361419
Group 2,18.01677361437
Group 2,58.01677361455
Group 2,19.01677361474
Group 2,18.01677361492
Group 2,58.01677361510
