Data; Group; Nome_POD; PING
sáb 25 fev 2023 18:36:21 -03; Group 2; result-77f68799c4-6z8xk; 18.01677360981
sáb 25 fev 2023 18:36:40 -03; Group 2; result-77f68799c4-6z8xk; 19.01677361000
sáb 25 fev 2023 18:36:58 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361018
sáb 25 fev 2023 18:37:16 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361036
sáb 25 fev 2023 18:37:34 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361054
sáb 25 fev 2023 18:37:52 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361072
sáb 25 fev 2023 18:38:11 -03; Group 2; result-77f68799c4-6z8xk; 59.01677361091
sáb 25 fev 2023 18:38:29 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361109
sáb 25 fev 2023 18:38:47 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361127
sáb 25 fev 2023 18:39:05 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361145
sáb 25 fev 2023 18:39:24 -03; Group 2; result-77f68799c4-6z8xk; 19.01677361164
sáb 25 fev 2023 18:39:42 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361182
sáb 25 fev 2023 18:40:00 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361200
sáb 25 fev 2023 18:40:18 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361218
sáb 25 fev 2023 18:40:37 -03; Group 2; result-77f68799c4-6z8xk; 19.01677361237
sáb 25 fev 2023 18:40:55 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361255
sáb 25 fev 2023 18:41:13 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361273
sáb 25 fev 2023 18:41:31 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361291
sáb 25 fev 2023 18:41:50 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361310
sáb 25 fev 2023 18:42:08 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361328
sáb 25 fev 2023 18:42:26 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361346
sáb 25 fev 2023 18:42:44 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361364
sáb 25 fev 2023 18:43:02 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361382
sáb 25 fev 2023 18:43:21 -03; Group 2; result-77f68799c4-6z8xk; 19.01677361401
sáb 25 fev 2023 18:43:39 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361419
sáb 25 fev 2023 18:43:57 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361437
sáb 25 fev 2023 18:44:15 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361455
sáb 25 fev 2023 18:44:34 -03; Group 2; result-77f68799c4-6z8xk; 19.01677361474
sáb 25 fev 2023 18:44:52 -03; Group 2; result-77f68799c4-6z8xk; 18.01677361492
sáb 25 fev 2023 18:45:10 -03; Group 2; result-77f68799c4-6z8xk; 58.01677361510
