Group,APT
Group 1,01.706
Group 1,01.466
Group 1,01.558
Group 1,01.507
Group 1,01.474
Group 1,01.642
Group 1,01.466
Group 1,01.522
Group 1,01.483
Group 1,01.436
Group 1,01.638
Group 1,01.444
Group 1,01.518
Group 1,01.444
Group 1,01.617
Group 1,01.464
Group 1,01.525
Group 1,01.442
Group 1,01.459
Group 1,01.473
Group 1,01.513
Group 1,01.596
Group 1,01.470
Group 1,01.476
Group 1,01.421
Group 1,01.551
Group 1,01.628
Group 1,01.521
Group 1,01.442
Group 1,01.427
Group 2,21.188
Group 2,21.107
Group 2,21.065
Group 2,21.093
Group 2,21.133
Group 2,21.106
Group 2,21.067
Group 2,21.125
Group 2,21.101
Group 2,21.109
Group 2,21.109
Group 2,21.327
Group 2,21.100
Group 2,21.157
Group 2,21.093
Group 2,21.097
Group 2,21.106
Group 2,21.088
Group 2,21.097
Group 2,21.094
Group 2,21.136
Group 2,21.138
Group 2,21.152
Group 2,21.115
Group 2,21.262
Group 2,21.093
Group 2,21.091
Group 2,21.111
Group 2,21.162
Group 2,21.130
