Data; Group; Nome_POD; APT
sex 24 fev 2023 18:55:07 -03; Group 1; vote-79787c6c8b-dbn8r; 1.66
sex 24 fev 2023 18:55:08 -03; Group 1; vote-79787c6c8b-dbn8r; 0.36
sex 24 fev 2023 18:55:09 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:09 -03; Group 1; vote-79787c6c8b-dbn8r; 0.36
sex 24 fev 2023 18:55:10 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:11 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:12 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:12 -03; Group 1; vote-79787c6c8b-dbn8r; 0.34
sex 24 fev 2023 18:55:13 -03; Group 1; vote-79787c6c8b-dbn8r; 0.40
sex 24 fev 2023 18:55:14 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:15 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:15 -03; Group 1; vote-79787c6c8b-dbn8r; 0.39
sex 24 fev 2023 18:55:16 -03; Group 1; vote-79787c6c8b-dbn8r; 0.54
sex 24 fev 2023 18:55:17 -03; Group 1; vote-79787c6c8b-dbn8r; 0.58
sex 24 fev 2023 18:55:18 -03; Group 1; vote-79787c6c8b-dbn8r; 0.34
sex 24 fev 2023 18:55:19 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:20 -03; Group 1; vote-79787c6c8b-dbn8r; 0.38
sex 24 fev 2023 18:55:20 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:21 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:22 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:23 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:23 -03; Group 1; vote-79787c6c8b-dbn8r; 0.38
sex 24 fev 2023 18:55:24 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:25 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:26 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
sex 24 fev 2023 18:55:26 -03; Group 1; vote-79787c6c8b-dbn8r; 0.35
sex 24 fev 2023 18:55:27 -03; Group 1; vote-79787c6c8b-dbn8r; 0.63
sex 24 fev 2023 18:55:28 -03; Group 1; vote-79787c6c8b-dbn8r; 0.54
sex 24 fev 2023 18:55:29 -03; Group 1; vote-79787c6c8b-dbn8r; 0.48
sex 24 fev 2023 18:55:30 -03; Group 1; vote-79787c6c8b-dbn8r; 0.37
