Data; Group; Nome_POD; APT
sex 24 fev 2023 18:55:33 -03; Group 1; worker-78b9ff59fc-vg8bx; 02.471
sex 24 fev 2023 18:55:35 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.518
sex 24 fev 2023 18:55:37 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.424
sex 24 fev 2023 18:55:38 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.579
sex 24 fev 2023 18:55:40 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.471
sex 24 fev 2023 18:55:42 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.468
sex 24 fev 2023 18:55:44 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.503
sex 24 fev 2023 18:55:46 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.482
sex 24 fev 2023 18:55:48 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.690
sex 24 fev 2023 18:55:50 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.535
sex 24 fev 2023 18:55:52 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.562
sex 24 fev 2023 18:55:54 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.490
sex 24 fev 2023 18:55:56 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.616
sex 24 fev 2023 18:55:58 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.953
sex 24 fev 2023 18:56:00 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.519
sex 24 fev 2023 18:56:02 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.552
sex 24 fev 2023 18:56:04 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.507
sex 24 fev 2023 18:56:06 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.467
sex 24 fev 2023 18:56:08 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.838
sex 24 fev 2023 18:56:10 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.511
sex 24 fev 2023 18:56:12 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.479
sex 24 fev 2023 18:56:14 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.582
sex 24 fev 2023 18:56:15 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.447
sex 24 fev 2023 18:56:18 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.808
sex 24 fev 2023 18:56:20 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.466
sex 24 fev 2023 18:56:21 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.485
sex 24 fev 2023 18:56:23 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.452
sex 24 fev 2023 18:56:25 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.475
sex 24 fev 2023 18:56:28 -03; Group 1; worker-78b9ff59fc-vg8bx; 02.004
sex 24 fev 2023 18:56:29 -03; Group 1; worker-78b9ff59fc-vg8bx; 01.475
