Group,WGET
Group 1,00.309
Group 1,00.279
Group 1,00.308
Group 1,00.312
Group 1,00.313
Group 1,00.310
Group 1,00.332
Group 1,00.311
Group 1,00.334
Group 1,00.315
Group 1,00.315
Group 1,00.293
Group 1,00.323
Group 1,00.324
Group 1,00.308
Group 1,00.281
Group 1,00.279
Group 1,00.309
Group 1,00.338
Group 1,00.316
Group 1,00.301
Group 1,00.300
Group 1,00.317
Group 1,00.298
Group 1,00.307
Group 1,00.297
Group 1,00.309
Group 1,00.317
Group 1,00.293
Group 1,00.301
Group 2,020.033
Group 2,020.039
Group 2,020.072
Group 2,020.035
Group 2,020.039
Group 2,020.031
Group 2,020.033
Group 2,020.033
Group 2,020.044
Group 2,020.031
Group 2,020.042
Group 2,020.030
Group 2,020.039
Group 2,020.032
Group 2,020.037
Group 2,020.036
Group 2,020.033
Group 2,020.029
Group 2,020.045
Group 2,020.031
Group 2,020.040
Group 2,020.033
Group 2,020.036
Group 2,020.033
Group 2,020.029
Group 2,020.038
Group 2,020.031
Group 2,020.039
Group 2,020.023
Group 2,020.041
