Group,WGET
Group 1,00.311
Group 1,00.279
Group 1,00.321
Group 1,00.304
Group 1,00.294
Group 1,00.296
Group 1,00.284
Group 1,00.300
Group 1,00.337
Group 1,00.281
Group 1,00.306
Group 1,00.291
Group 1,00.308
Group 1,00.307
Group 1,00.294
Group 1,00.311
Group 1,00.314
Group 1,00.302
Group 1,00.302
Group 1,00.277
Group 1,00.314
Group 1,00.266
Group 1,00.295
Group 1,00.294
Group 1,00.431
Group 1,00.299
Group 1,00.308
Group 1,00.341
Group 1,00.291
Group 1,00.312
Group 2,00.311
Group 2,00.284
Group 2,00.312
Group 2,00.296
Group 2,00.262
Group 2,00.290
Group 2,00.295
Group 2,00.282
Group 2,00.289
Group 2,00.293
Group 2,00.296
Group 2,00.304
Group 2,00.305
Group 2,00.312
Group 2,00.290
Group 2,00.306
Group 2,00.295
Group 2,00.260
Group 2,00.295
Group 2,00.297
Group 2,00.295
Group 2,00.312
Group 2,00.284
Group 2,00.277
Group 2,00.298
Group 2,00.289
Group 2,00.276
Group 2,00.295
Group 2,00.288
Group 2,00.268
