Group,PING
Group 1,8.01678115529
Group 1,7.01678115536
Group 1,7.01678115543
Group 1,7.01678115550
Group 1,7.01678115557
Group 1,8.01678115565
Group 1,7.01678115572
Group 1,7.01678115579
Group 1,47.01678115586
Group 1,8.01678115594
Group 1,7.01678115601
Group 1,7.01678115608
Group 1,7.01678115615
Group 1,7.01678115622
Group 1,8.01678115630
Group 1,7.01678115637
Group 1,47.01678115644
Group 1,7.01678115651
Group 1,8.01678115659
Group 1,7.01678115666
Group 1,7.01678115673
Group 1,7.01678115680
Group 1,7.01678115687
Group 1,8.01678115695
Group 1,47.01678115702
Group 1,7.01678115709
Group 1,7.01678115716
Group 1,8.01678115724
Group 1,7.01678115731
Group 1,7.01678115738
