Data; Group; Nome_POD; PING
dom 26 fev 2023 15:57:54 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437874
dom 26 fev 2023 15:58:01 -03; Group 2; worker-78b9ff59fc-q8qjs; 47.01677437881
dom 26 fev 2023 15:58:08 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437888
dom 26 fev 2023 15:58:16 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677437896
dom 26 fev 2023 15:58:23 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437903
dom 26 fev 2023 15:58:30 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437910
dom 26 fev 2023 15:58:37 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437917
dom 26 fev 2023 15:58:44 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437924
dom 26 fev 2023 15:58:52 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677437932
dom 26 fev 2023 15:58:59 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437939
dom 26 fev 2023 15:59:06 -03; Group 2; worker-78b9ff59fc-q8qjs; 47.01677437946
dom 26 fev 2023 15:59:14 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677437954
dom 26 fev 2023 15:59:21 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437961
dom 26 fev 2023 15:59:28 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437968
dom 26 fev 2023 15:59:35 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437975
dom 26 fev 2023 15:59:42 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437982
dom 26 fev 2023 15:59:50 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677437990
dom 26 fev 2023 15:59:57 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677437997
dom 26 fev 2023 16:00:04 -03; Group 2; worker-78b9ff59fc-q8qjs; 4047.01677438004
dom 26 fev 2023 16:00:11 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438011
dom 26 fev 2023 16:00:19 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677438019
dom 26 fev 2023 16:00:26 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438026
dom 26 fev 2023 16:00:33 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438033
dom 26 fev 2023 16:00:40 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438040
dom 26 fev 2023 16:00:48 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677438048
dom 26 fev 2023 16:00:55 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438055
dom 26 fev 2023 16:01:02 -03; Group 2; worker-78b9ff59fc-q8qjs; 47.01677438062
dom 26 fev 2023 16:01:09 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438069
dom 26 fev 2023 16:01:16 -03; Group 2; worker-78b9ff59fc-q8qjs; 7.01677438076
dom 26 fev 2023 16:01:24 -03; Group 2; worker-78b9ff59fc-q8qjs; 8.01677438084
