Group,PING
Group 2,58.01677436815
Group 2,19.01677436834
Group 2,18.01677436852
Group 2,58.01677436870
Group 2,18.01677436888
Group 2,19.01677436907
Group 2,58.01677436925
Group 2,18.01677436943
Group 2,18.01677436961
Group 2,59.01677436980
Group 2,18.01677436998
Group 2,18.01677437016
Group 2,18.01677437034
Group 2,59.01677437053
Group 2,18.01677437071
Group 2,18.01677437089
Group 2,58.01677437107
Group 2,19.01677437126
Group 2,18.01677437144
Group 2,58.01677437162
Group 2,18.01677437180
Group 2,18.01677437199
Group 2,18.01677437217
Group 2,58.01677437235
Group 2,18.01677437253
Group 2,18.01677437271
Group 2,59.01677437290
Group 2,18.01677437308
Group 2,18.01677437326
Group 2,58.01677437344
