Data; Group; Nome_POD; PING
qua 01 mar 2023 16:07:33 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697653
qua 01 mar 2023 16:07:41 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697661
qua 01 mar 2023 16:07:48 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697668
qua 01 mar 2023 16:07:56 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697676
qua 01 mar 2023 16:08:03 -03; Group 1; redis-67db9bd79b-4fgx9; 47.01677697683
qua 01 mar 2023 16:08:10 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697690
qua 01 mar 2023 16:08:18 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697698
qua 01 mar 2023 16:08:25 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697705
qua 01 mar 2023 16:08:32 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697712
qua 01 mar 2023 16:08:40 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697720
qua 01 mar 2023 16:08:47 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697727
qua 01 mar 2023 16:08:54 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697734
qua 01 mar 2023 16:09:02 -03; Group 1; redis-67db9bd79b-4fgx9; 48.01677697742
qua 01 mar 2023 16:09:09 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697749
qua 01 mar 2023 16:09:17 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697757
qua 01 mar 2023 16:09:24 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697764
qua 01 mar 2023 16:09:31 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697771
qua 01 mar 2023 16:09:39 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697779
qua 01 mar 2023 16:09:46 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697786
qua 01 mar 2023 16:09:54 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697794
qua 01 mar 2023 16:10:01 -03; Group 1; redis-67db9bd79b-4fgx9; 47.01677697801
qua 01 mar 2023 16:10:08 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697808
qua 01 mar 2023 16:10:16 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697816
qua 01 mar 2023 16:10:23 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697823
qua 01 mar 2023 16:10:30 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697830
qua 01 mar 2023 16:10:38 -03; Group 1; redis-67db9bd79b-4fgx9; 8.01677697838
qua 01 mar 2023 16:10:45 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697845
qua 01 mar 2023 16:10:52 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697852
qua 01 mar 2023 16:11:00 -03; Group 1; redis-67db9bd79b-4fgx9; 48.01677697860
qua 01 mar 2023 16:11:07 -03; Group 1; redis-67db9bd79b-4fgx9; 7.01677697867
