Data; Group; Nome_POD; PING
qua 01 mar 2023 16:14:51 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698091
qua 01 mar 2023 16:14:59 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698099
qua 01 mar 2023 16:15:06 -03; Group 1; vote-79787c6c8b-9k9kn; 47.01677698106
qua 01 mar 2023 16:15:13 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698113
qua 01 mar 2023 16:15:21 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698121
qua 01 mar 2023 16:15:28 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698128
qua 01 mar 2023 16:15:36 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698136
qua 01 mar 2023 16:15:43 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698143
qua 01 mar 2023 16:15:50 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698150
qua 01 mar 2023 16:15:58 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698158
qua 01 mar 2023 16:16:05 -03; Group 1; vote-79787c6c8b-9k9kn; 47.01677698165
qua 01 mar 2023 16:16:12 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698172
qua 01 mar 2023 16:16:20 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698180
qua 01 mar 2023 16:16:27 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698187
qua 01 mar 2023 16:16:35 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698195
qua 01 mar 2023 16:16:42 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698202
qua 01 mar 2023 16:16:49 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698209
qua 01 mar 2023 16:16:57 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698217
qua 01 mar 2023 16:17:04 -03; Group 1; vote-79787c6c8b-9k9kn; 47.01677698224
qua 01 mar 2023 16:17:12 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698232
qua 01 mar 2023 16:17:19 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698239
qua 01 mar 2023 16:17:26 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698246
qua 01 mar 2023 16:17:34 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698254
qua 01 mar 2023 16:17:41 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698261
qua 01 mar 2023 16:17:48 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698268
qua 01 mar 2023 16:17:56 -03; Group 1; vote-79787c6c8b-9k9kn; 8.01677698276
qua 01 mar 2023 16:18:03 -03; Group 1; vote-79787c6c8b-9k9kn; 47.01677698283
qua 01 mar 2023 16:18:11 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698291
qua 01 mar 2023 16:18:18 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698298
qua 01 mar 2023 16:18:25 -03; Group 1; vote-79787c6c8b-9k9kn; 7.01677698305
