Data; Group; Nome_POD; WGET
ter 28 fev 2023 20:26:45 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:26:46 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:26:47 -03; Group 1; vote-79787c6c8b-kw5cn; 00.63
ter 28 fev 2023 20:26:48 -03; Group 1; vote-79787c6c8b-kw5cn; 00.64
ter 28 fev 2023 20:26:49 -03; Group 1; vote-79787c6c8b-kw5cn; 00.68
ter 28 fev 2023 20:26:50 -03; Group 1; vote-79787c6c8b-kw5cn; 00.62
ter 28 fev 2023 20:26:51 -03; Group 1; vote-79787c6c8b-kw5cn; 00.60
ter 28 fev 2023 20:26:52 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:26:53 -03; Group 1; vote-79787c6c8b-kw5cn; 00.62
ter 28 fev 2023 20:26:54 -03; Group 1; vote-79787c6c8b-kw5cn; 00.65
ter 28 fev 2023 20:26:55 -03; Group 1; vote-79787c6c8b-kw5cn; 00.71
ter 28 fev 2023 20:26:56 -03; Group 1; vote-79787c6c8b-kw5cn; 00.66
ter 28 fev 2023 20:26:57 -03; Group 1; vote-79787c6c8b-kw5cn; 00.64
ter 28 fev 2023 20:26:58 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:26:59 -03; Group 1; vote-79787c6c8b-kw5cn; 00.68
ter 28 fev 2023 20:27:00 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:27:02 -03; Group 1; vote-79787c6c8b-kw5cn; 00.63
ter 28 fev 2023 20:27:03 -03; Group 1; vote-79787c6c8b-kw5cn; 00.77
ter 28 fev 2023 20:27:04 -03; Group 1; vote-79787c6c8b-kw5cn; 00.68
ter 28 fev 2023 20:27:05 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:27:06 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:27:07 -03; Group 1; vote-79787c6c8b-kw5cn; 00.66
ter 28 fev 2023 20:27:08 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:27:09 -03; Group 1; vote-79787c6c8b-kw5cn; 00.65
ter 28 fev 2023 20:27:10 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:27:11 -03; Group 1; vote-79787c6c8b-kw5cn; 00.67
ter 28 fev 2023 20:27:12 -03; Group 1; vote-79787c6c8b-kw5cn; 00.70
ter 28 fev 2023 20:27:13 -03; Group 1; vote-79787c6c8b-kw5cn; 00.63
ter 28 fev 2023 20:27:14 -03; Group 1; vote-79787c6c8b-kw5cn; 00.66
ter 28 fev 2023 20:27:16 -03; Group 1; vote-79787c6c8b-kw5cn; 00.74
