Group,APT
Group 2,21.116
Group 2,21.106
Group 2,21.173
Group 2,21.207
Group 2,21.086
Group 2,21.087
Group 2,21.100
Group 2,21.092
Group 2,21.122
Group 2,21.103
Group 2,21.300
Group 2,21.149
Group 2,21.177
Group 2,21.131
Group 2,21.129
Group 2,21.068
Group 2,21.310
Group 2,21.133
Group 2,21.097
Group 2,21.104
Group 2,21.139
Group 2,21.117
Group 2,21.138
Group 2,21.244
Group 2,21.130
Group 2,21.146
Group 2,21.129
Group 2,21.165
Group 2,21.071
Group 2,21.294
