Group,APT
Group 2,11.01676628564
Group 2,11.01676628575
Group 2,10.01676628585
Group 2,11.01676628596
Group 2,51.01676628607
Group 2,11.01676628618
Group 2,10.01676628628
Group 2,11.01676628639
Group 2,11.01676628650
Group 2,51.01676628661
Group 2,11.01676628672
Group 2,11.01676628683
Group 2,11.01676628694
Group 2,10.01676628704
Group 2,11.01676628715
Group 2,51.01676628726
Group 2,11.01676628737
Group 2,11.01676628748
Group 2,10.01676628758
Group 2,11.01676628769
Group 2,51.01676628780
Group 2,11.01676628791
Group 2,11.01676628802
Group 2,10.01676628812
Group 2,11.01676628823
Group 2,11.01676628834
Group 2,51.01676628845
Group 2,11.01676628856
Group 2,10.01676628866
Group 2,11.01676628877
