Data; Group; Nome_POD; PING
ter 07 mar 2023 16:03:34 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:03:42 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:03:49 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:03:56 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:04:04 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:04:11 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:04:19 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:04:26 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:04:34 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:04:41 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:04:48 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:04:56 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:05:03 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:05:11 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:05:18 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:05:26 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:05:33 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:05:40 -03; Group 1; db-684b9b49fd-75jjw; 007.02
ter 07 mar 2023 16:05:48 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:05:55 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:06:03 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:06:10 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:06:18 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:06:25 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:06:32 -03; Group 1; db-684b9b49fd-75jjw; 007.00
ter 07 mar 2023 16:06:40 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:06:47 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:06:55 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:07:02 -03; Group 1; db-684b9b49fd-75jjw; 007.01
ter 07 mar 2023 16:07:09 -03; Group 1; db-684b9b49fd-75jjw; 007.00
