Group,APT
Group 1,2.01677354954
Group 1,1.01677354955
Group 1,2.01677354957
Group 1,2.01677354959
Group 1,42.01677354961
Group 1,2.01677354963
Group 1,2.01677354965
Group 1,2.01677354967
Group 1,2.01677354969
Group 1,2.01677354971
Group 1,1.01677354972
Group 1,2.01677354974
Group 1,2.01677354976
Group 1,2.01677354978
Group 1,2.01677354980
Group 1,2.01677354982
Group 1,2.01677354984
Group 1,2.01677354986
Group 1,2.01677354988
Group 1,2.01677354990
Group 1,2.01677354992
Group 1,1.01677354993
Group 1,2.01677354995
Group 1,2.01677354997
Group 1,2.01677354999
Group 1,2.01677355001
Group 1,2.01677355003
Group 1,2.01677355005
Group 1,2.01677355007
Group 1,1.01677355008
Group 2,201.01677366470
Group 2,202.01677366592
Group 2,202.01677366714
Group 2,201.01677366835
Group 2,202.01677366957
Group 2,201.01677367078
Group 2,242.01677367200
Group 2,202.01677367322
Group 2,201.01677367443
Group 2,202.01677367565
Group 2,201.01677367686
Group 2,202.01677367808
Group 2,202.01677367930
Group 2,201.01677368051
Group 2,202.01677368173
Group 2,201.01677368294
Group 2,202.01677368416
Group 2,202.01677368538
Group 2,201.01677368659
Group 2,202.01677368781
Group 2,201.01677368902
Group 2,202.01677369024
Group 2,201.01677369145
Group 2,202.01677369267
Group 2,201.01677369388
Group 2,202.01677369510
Group 2,4202.01677369632
Group 2,201.01677369753
Group 2,202.01677369875
Group 2,201.01677369996
