Data; Group; Nome_POD; WGET
sex 17 fev 2023 10:52:26 -03; Group 1; result-77f68799c4-2g2gv; .01676641946
sex 17 fev 2023 10:52:27 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641947
sex 17 fev 2023 10:52:27 -03; Group 1; result-77f68799c4-2g2gv; .01676641947
sex 17 fev 2023 10:52:28 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641948
sex 17 fev 2023 10:52:28 -03; Group 1; result-77f68799c4-2g2gv; .01676641948
sex 17 fev 2023 10:52:29 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641949
sex 17 fev 2023 10:52:29 -03; Group 1; result-77f68799c4-2g2gv; .01676641949
sex 17 fev 2023 10:52:30 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641950
sex 17 fev 2023 10:52:30 -03; Group 1; result-77f68799c4-2g2gv; .01676641950
sex 17 fev 2023 10:52:31 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641951
sex 17 fev 2023 10:52:31 -03; Group 1; result-77f68799c4-2g2gv; .01676641951
sex 17 fev 2023 10:52:32 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641952
sex 17 fev 2023 10:52:32 -03; Group 1; result-77f68799c4-2g2gv; .01676641952
sex 17 fev 2023 10:52:33 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641953
sex 17 fev 2023 10:52:33 -03; Group 1; result-77f68799c4-2g2gv; .01676641953
sex 17 fev 2023 10:52:34 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641954
sex 17 fev 2023 10:52:34 -03; Group 1; result-77f68799c4-2g2gv; .01676641954
sex 17 fev 2023 10:52:35 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641955
sex 17 fev 2023 10:52:35 -03; Group 1; result-77f68799c4-2g2gv; .01676641955
sex 17 fev 2023 10:52:36 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641956
sex 17 fev 2023 10:52:36 -03; Group 1; result-77f68799c4-2g2gv; .01676641956
sex 17 fev 2023 10:52:37 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641957
sex 17 fev 2023 10:52:37 -03; Group 1; result-77f68799c4-2g2gv; .01676641957
sex 17 fev 2023 10:52:38 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641958
sex 17 fev 2023 10:52:38 -03; Group 1; result-77f68799c4-2g2gv; .01676641958
sex 17 fev 2023 10:52:39 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641959
sex 17 fev 2023 10:52:40 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641960
sex 17 fev 2023 10:52:40 -03; Group 1; result-77f68799c4-2g2gv; .01676641960
sex 17 fev 2023 10:52:41 -03; Group 1; result-77f68799c4-2g2gv; 1.01676641961
sex 17 fev 2023 10:52:41 -03; Group 1; result-77f68799c4-2g2gv; .01676641961
