Group,WGET
Group 1,1.01676641962
Group 1,.01676641962
Group 1,1.01676641963
Group 1,.01676641963
Group 1,1.01676641964
Group 1,.01676641964
Group 1,1.01676641965
Group 1,.01676641965
Group 1,1.01676641966
Group 1,.01676641966
Group 1,1.01676641967
Group 1,.01676641967
Group 1,1.01676641968
Group 1,.01676641968
Group 1,1.01676641969
Group 1,.01676641969
Group 1,1.01676641970
Group 1,.01676641970
Group 1,1.01676641971
Group 1,.01676641971
Group 1,1.01676641972
Group 1,.01676641972
Group 1,1.01676641973
Group 1,.01676641973
Group 1,1.01676641974
Group 1,.01676641974
Group 1,1.01676641975
Group 1,.01676641975
Group 1,1.01676641976
Group 1,.01676641976
