Group,APT
Group 2,201.01677466141
Group 2,202.01677466263
Group 2,201.01677466384
Group 2,202.01677466506
Group 2,202.01677466628
Group 2,201.01677466749
Group 2,-235798.01677466871
Group 2,201.01677466992
Group 2,202.01677467114
Group 2,202.01677467236
Group 2,201.01677467357
Group 2,202.01677467479
Group 2,201.01677467600
Group 2,202.01677467722
Group 2,202.01677467844
Group 2,201.01677467965
Group 2,202.01677468087
Group 2,201.01677468208
Group 2,202.01677468330
Group 2,201.01677468452
Group 2,201.01677468573
Group 2,202.01677468695
Group 2,201.01677468816
Group 2,202.01677468938
Group 2,201.01677469059
Group 2,202.01677469181
Group 2,201.01677469302
Group 2,202.01677469424
Group 2,202.01677469546
Group 2,201.01677469667
