Group,APT
Group 2,201.01677462168
Group 2,202.01677462290
Group 2,201.01677462411
Group 2,202.01677462533
Group 2,202.01677462655
Group 2,201.01677462776
Group 2,202.01677462898
Group 2,201.01677463019
Group 2,242.01677463141
Group 2,4202.01677463263
Group 2,201.01677463384
Group 2,202.01677463506
Group 2,201.01677463627
Group 2,202.01677463749
Group 2,202.01677463871
Group 2,201.01677463992
Group 2,202.01677464114
Group 2,202.01677464236
Group 2,201.01677464357
Group 2,202.01677464479
Group 2,201.01677464600
Group 2,202.01677464722
Group 2,202.01677464844
Group 2,201.01677464965
Group 2,202.01677465087
Group 2,202.01677465209
Group 2,201.01677465330
Group 2,202.01677465452
Group 2,201.01677465573
Group 2,202.01677465695
