Group,APT
Group 2,2.01677469988
Group 2,2.01677469990
Group 2,2.01677469992
Group 2,2.01677469994
Group 2,2.01677469996
Group 2,2.01677469998
Group 2,2.01677470000
Group 2,2.01677470002
Group 2,2.01677470004
Group 2,2.01677470006
Group 2,2.01677470008
Group 2,2.01677470010
Group 2,2.01677470012
Group 2,2.01677470014
Group 2,2.01677470016
Group 2,2.01677470018
Group 2,2.01677470020
Group 2,2.01677470022
Group 2,1.01677470023
Group 2,3.01677470026
Group 2,2.01677470028
Group 2,2.01677470030
Group 2,1.01677470031
Group 2,1.01677470033
Group 2,2.01677470035
Group 2,2.01677470037
Group 2,2.01677470039
Group 2,42.01677470041
Group 2,2.01677470043
Group 2,2.01677470045
