Data; Group; Nome_POD; PING
sex 03 mar 2023 21:45:21 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:45:40 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:45:58 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:46:16 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:46:35 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:46:53 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:47:12 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:47:30 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:47:49 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:48:07 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:48:25 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:48:44 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:49:02 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:49:21 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:49:39 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:49:58 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:50:16 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:50:34 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:50:53 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:51:11 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:51:30 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:51:48 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:52:07 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:52:25 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:52:43 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:53:02 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:53:20 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:53:39 -03; Group 2; result-77f68799c4-ml9k2; 018.01
sex 03 mar 2023 21:53:57 -03; Group 2; result-77f68799c4-ml9k2; 018.02
sex 03 mar 2023 21:54:16 -03; Group 2; result-77f68799c4-ml9k2; 018.01
