Group,APT
Group 2,201.01677517379
Group 2,242.01677517501
Group 2,202.01677517623
Group 2,201.01677517744
Group 2,202.01677517866
Group 2,202.01677517988
Group 2,201.01677518109
Group 2,202.01677518231
Group 2,202.01677518353
Group 2,202.01677518475
Group 2,201.01677518596
Group 2,202.01677518718
Group 2,201.01677518839
Group 2,202.01677518961
Group 2,202.01677519083
Group 2,202.01677519205
Group 2,201.01677519326
Group 2,202.01677519448
Group 2,201.01677519569
Group 2,202.01677519691
Group 2,202.01677519813
Group 2,202.01677519935
Group 2,201.01677520056
Group 2,202.01677520178
Group 2,202.01677520300
Group 2,201.01677520421
Group 2,202.01677520543
Group 2,201.01677520664
Group 2,202.01677520786
Group 2,4202.01677520908
