Group,APT
Group 2,11.01677520919
Group 2,51.01677520930
Group 2,11.01677520941
Group 2,10.01677520951
Group 2,11.01677520962
Group 2,11.01677520973
Group 2,51.01677520984
Group 2,11.01677520995
Group 2,11.01677521006
Group 2,10.01677521016
Group 2,11.01677521027
Group 2,11.01677521038
Group 2,51.01677521049
Group 2,11.01677521060
Group 2,11.01677521071
Group 2,11.01677521082
Group 2,11.01677521093
Group 2,50.01677521103
Group 2,11.01677521114
Group 2,11.01677521125
Group 2,11.01677521136
Group 2,11.01677521147
Group 2,11.01677521158
Group 2,50.01677521168
Group 2,11.01677521179
Group 2,11.01677521190
Group 2,11.01677521201
Group 2,11.01677521212
Group 2,51.01677521223
Group 2,11.01677521234
