Group,PING
Group 1,47.01677957364
Group 1,7.01677957371
Group 1,7.01677957378
Group 1,7.01677957385
Group 1,8.01677957393
Group 1,7.01677957400
Group 1,7.01677957407
Group 1,7.01677957414
Group 1,48.01677957422
Group 1,7.01677957429
Group 1,7.01677957436
Group 1,7.01677957443
Group 1,7.01677957450
Group 1,8.01677957458
Group 1,7.01677957465
Group 1,7.01677957472
Group 1,7.01677957479
Group 1,48.01677957487
Group 1,7.01677957494
Group 1,7.01677957501
Group 1,7.01677957508
Group 1,7.01677957515
Group 1,8.01677957523
Group 1,7.01677957530
Group 1,7.01677957537
Group 1,47.01677957544
Group 1,8.01677957552
Group 1,7.01677957559
Group 1,7.01677957566
Group 1,7.01677957573
