Group,PING
Group 1,7.01677958240
Group 1,8.01677958248
Group 1,7.01677958255
Group 1,47.01677958262
Group 1,7.01677958269
Group 1,8.01677958277
Group 1,7.01677958284
Group 1,7.01677958291
Group 1,7.01677958298
Group 1,7.01677958305
Group 1,8.01677958313
Group 1,47.01677958320
Group 1,7.01677958327
Group 1,7.01677958334
Group 1,8.01677958342
Group 1,7.01677958349
Group 1,7.01677958356
Group 1,7.01677958363
Group 1,7.01677958370
Group 1,8.01677958378
Group 1,47.01677958385
Group 1,7.01677958392
Group 1,7.01677958399
Group 1,7.01677958406
Group 1,8.01677958414
Group 1,7.01677958421
Group 1,7.01677958428
Group 1,7.01677958435
Group 1,48.01677958443
Group 1,7.01677958450
