Data; Group; Nome_POD; IPERF
sáb 04 mar 2023 15:05:14 -03; Group 2; vote-79787c6c8b-lwdmh; 31.86
sáb 04 mar 2023 15:05:47 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:06:19 -03; Group 2; vote-79787c6c8b-lwdmh; 31.82
sáb 04 mar 2023 15:06:51 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:07:23 -03; Group 2; vote-79787c6c8b-lwdmh; 31.82
sáb 04 mar 2023 15:07:56 -03; Group 2; vote-79787c6c8b-lwdmh; 31.85
sáb 04 mar 2023 15:08:28 -03; Group 2; vote-79787c6c8b-lwdmh; 31.86
sáb 04 mar 2023 15:09:00 -03; Group 2; vote-79787c6c8b-lwdmh; 31.75
sáb 04 mar 2023 15:09:32 -03; Group 2; vote-79787c6c8b-lwdmh; 31.73
sáb 04 mar 2023 15:10:05 -03; Group 2; vote-79787c6c8b-lwdmh; 31.85
sáb 04 mar 2023 15:10:37 -03; Group 2; vote-79787c6c8b-lwdmh; 31.79
sáb 04 mar 2023 15:11:09 -03; Group 2; vote-79787c6c8b-lwdmh; 31.86
sáb 04 mar 2023 15:11:41 -03; Group 2; vote-79787c6c8b-lwdmh; 31.86
sáb 04 mar 2023 15:12:14 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:12:46 -03; Group 2; vote-79787c6c8b-lwdmh; 31.90
sáb 04 mar 2023 15:13:18 -03; Group 2; vote-79787c6c8b-lwdmh; 31.84
sáb 04 mar 2023 15:13:50 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:14:23 -03; Group 2; vote-79787c6c8b-lwdmh; 31.84
sáb 04 mar 2023 15:14:55 -03; Group 2; vote-79787c6c8b-lwdmh; 31.84
sáb 04 mar 2023 15:15:27 -03; Group 2; vote-79787c6c8b-lwdmh; 31.84
sáb 04 mar 2023 15:15:59 -03; Group 2; vote-79787c6c8b-lwdmh; 31.86
sáb 04 mar 2023 15:16:32 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:17:04 -03; Group 2; vote-79787c6c8b-lwdmh; 31.85
sáb 04 mar 2023 15:17:36 -03; Group 2; vote-79787c6c8b-lwdmh; 31.88
sáb 04 mar 2023 15:18:08 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:18:41 -03; Group 2; vote-79787c6c8b-lwdmh; 31.88
sáb 04 mar 2023 15:19:13 -03; Group 2; vote-79787c6c8b-lwdmh; 31.73
sáb 04 mar 2023 15:19:45 -03; Group 2; vote-79787c6c8b-lwdmh; 31.82
sáb 04 mar 2023 15:20:17 -03; Group 2; vote-79787c6c8b-lwdmh; 31.87
sáb 04 mar 2023 15:20:50 -03; Group 2; vote-79787c6c8b-lwdmh; 31.85
