Data; Group; Nome_POD; IPERF
sáb 04 mar 2023 14:32:59 -03; Group 2; redis-67db9bd79b-rftbr; 31.85
sáb 04 mar 2023 14:33:31 -03; Group 2; redis-67db9bd79b-rftbr; 31.86
sáb 04 mar 2023 14:34:03 -03; Group 2; redis-67db9bd79b-rftbr; 31.85
sáb 04 mar 2023 14:34:36 -03; Group 2; redis-67db9bd79b-rftbr; 31.88
sáb 04 mar 2023 14:35:08 -03; Group 2; redis-67db9bd79b-rftbr; 31.83
sáb 04 mar 2023 14:35:40 -03; Group 2; redis-67db9bd79b-rftbr; 31.87
sáb 04 mar 2023 14:36:13 -03; Group 2; redis-67db9bd79b-rftbr; 31.80
sáb 04 mar 2023 14:36:45 -03; Group 2; redis-67db9bd79b-rftbr; 31.86
sáb 04 mar 2023 14:37:17 -03; Group 2; redis-67db9bd79b-rftbr; 31.87
sáb 04 mar 2023 14:37:49 -03; Group 2; redis-67db9bd79b-rftbr; 31.87
sáb 04 mar 2023 14:38:22 -03; Group 2; redis-67db9bd79b-rftbr; 31.72
sáb 04 mar 2023 14:38:54 -03; Group 2; redis-67db9bd79b-rftbr; 31.86
sáb 04 mar 2023 14:39:26 -03; Group 2; redis-67db9bd79b-rftbr; 31.88
sáb 04 mar 2023 14:39:58 -03; Group 2; redis-67db9bd79b-rftbr; 31.86
sáb 04 mar 2023 14:40:31 -03; Group 2; redis-67db9bd79b-rftbr; 31.85
sáb 04 mar 2023 14:41:03 -03; Group 2; redis-67db9bd79b-rftbr; 31.84
sáb 04 mar 2023 14:41:35 -03; Group 2; redis-67db9bd79b-rftbr; 31.86
sáb 04 mar 2023 14:42:07 -03; Group 2; redis-67db9bd79b-rftbr; 31.88
sáb 04 mar 2023 14:42:40 -03; Group 2; redis-67db9bd79b-rftbr; 31.87
sáb 04 mar 2023 14:43:12 -03; Group 2; redis-67db9bd79b-rftbr; 31.85
sáb 04 mar 2023 14:43:44 -03; Group 2; redis-67db9bd79b-rftbr; 31.88
sáb 04 mar 2023 14:44:16 -03; Group 2; redis-67db9bd79b-rftbr; 31.88
sáb 04 mar 2023 14:44:49 -03; Group 2; redis-67db9bd79b-rftbr; 31.82
sáb 04 mar 2023 14:45:21 -03; Group 2; redis-67db9bd79b-rftbr; 31.89
sáb 04 mar 2023 14:45:53 -03; Group 2; redis-67db9bd79b-rftbr; 31.86
sáb 04 mar 2023 14:46:25 -03; Group 2; redis-67db9bd79b-rftbr; 31.80
sáb 04 mar 2023 14:46:58 -03; Group 2; redis-67db9bd79b-rftbr; 31.87
sáb 04 mar 2023 14:47:30 -03; Group 2; redis-67db9bd79b-rftbr; 31.85
sáb 04 mar 2023 14:48:02 -03; Group 2; redis-67db9bd79b-rftbr; 31.76
sáb 04 mar 2023 14:48:34 -03; Group 2; redis-67db9bd79b-rftbr; 31.70
