Group,CURL
Group 1,.01677514702
Group 1,1.01677514703
Group 1,.01677514703
Group 1,1.01677514704
Group 1,.01677514704
Group 1,1.01677514705
Group 1,.01677514705
Group 1,1.01677514706
Group 1,1.01677514707
Group 1,.01677514707
Group 1,1.01677514708
Group 1,.01677514708
Group 1,1.01677514709
Group 1,.01677514709
Group 1,1.01677514710
Group 1,.01677514710
Group 1,1.01677514711
Group 1,.01677514711
Group 1,1.01677514712
Group 1,.01677514712
Group 1,.01677514713
Group 1,1.01677514714
Group 1,.01677514714
Group 1,1.01677514715
Group 1,.01677514715
Group 1,1.01677514716
Group 1,.01677514716
Group 1,1.01677514717
Group 1,.01677514717
Group 1,1.01677514718
