Group,CURL
Group 1,.01677514749
Group 1,1.01677514750
Group 1,.01677514750
Group 1,1.01677514751
Group 1,.01677514751
Group 1,1.01677514752
Group 1,1.01677514753
Group 1,.01677514753
Group 1,1.01677514754
Group 1,.01677514754
Group 1,1.01677514755
Group 1,.01677514755
Group 1,1.01677514756
Group 1,.01677514756
Group 1,1.01677514757
Group 1,.01677514757
Group 1,1.01677514758
Group 1,.01677514758
Group 1,1.01677514759
Group 1,.01677514759
Group 1,1.01677514760
Group 1,.01677514760
Group 1,.01677514761
Group 1,1.01677514762
Group 1,.01677514762
Group 1,1.01677514763
Group 1,.01677514763
Group 1,1.01677514764
Group 1,.01677514764
Group 1,1.01677514765
