Data; Group; Nome_POD; CURL
sex 17 fev 2023 11:41:29 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644889
sex 17 fev 2023 11:41:35 -03; Group 2; vote-79787c6c8b-tk4cn; 6.01676644895
sex 17 fev 2023 11:41:40 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644900
sex 17 fev 2023 11:41:45 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644905
sex 17 fev 2023 11:41:50 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644910
sex 17 fev 2023 11:41:55 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644915
sex 17 fev 2023 11:42:01 -03; Group 2; vote-79787c6c8b-tk4cn; 46.01676644921
sex 17 fev 2023 11:42:06 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644926
sex 17 fev 2023 11:42:11 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644931
sex 17 fev 2023 11:42:16 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644936
sex 17 fev 2023 11:42:22 -03; Group 2; vote-79787c6c8b-tk4cn; 6.01676644942
sex 17 fev 2023 11:42:27 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644947
sex 17 fev 2023 11:42:32 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644952
sex 17 fev 2023 11:42:37 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644957
sex 17 fev 2023 11:42:43 -03; Group 2; vote-79787c6c8b-tk4cn; 6.01676644963
sex 17 fev 2023 11:42:48 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644968
sex 17 fev 2023 11:42:53 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644973
sex 17 fev 2023 11:42:58 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644978
sex 17 fev 2023 11:43:04 -03; Group 2; vote-79787c6c8b-tk4cn; 46.01676644984
sex 17 fev 2023 11:43:09 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644989
sex 17 fev 2023 11:43:14 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644994
sex 17 fev 2023 11:43:19 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676644999
sex 17 fev 2023 11:43:25 -03; Group 2; vote-79787c6c8b-tk4cn; 6.01676645005
sex 17 fev 2023 11:43:30 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676645010
sex 17 fev 2023 11:43:35 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676645015
sex 17 fev 2023 11:43:40 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676645020
sex 17 fev 2023 11:43:46 -03; Group 2; vote-79787c6c8b-tk4cn; 6.01676645026
sex 17 fev 2023 11:43:51 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676645031
sex 17 fev 2023 11:43:56 -03; Group 2; vote-79787c6c8b-tk4cn; 5.01676645036
sex 17 fev 2023 11:44:01 -03; Group 2; vote-79787c6c8b-tk4cn; 45.01676645041
