Group,CURL
Group 2,5.01676644889
Group 2,6.01676644895
Group 2,5.01676644900
Group 2,5.01676644905
Group 2,5.01676644910
Group 2,5.01676644915
Group 2,46.01676644921
Group 2,5.01676644926
Group 2,5.01676644931
Group 2,5.01676644936
Group 2,6.01676644942
Group 2,5.01676644947
Group 2,5.01676644952
Group 2,5.01676644957
Group 2,6.01676644963
Group 2,5.01676644968
Group 2,5.01676644973
Group 2,5.01676644978
Group 2,46.01676644984
Group 2,5.01676644989
Group 2,5.01676644994
Group 2,5.01676644999
Group 2,6.01676645005
Group 2,5.01676645010
Group 2,5.01676645015
Group 2,5.01676645020
Group 2,6.01676645026
Group 2,5.01676645031
Group 2,5.01676645036
Group 2,45.01676645041
