Group,CURL
Group 2,61.01676643496
Group 2,21.01676643517
Group 2,21.01676643538
Group 2,61.01676643559
Group 2,20.01676643579
Group 2,60.01676643600
Group 2,21.01676643621
Group 2,21.01676643642
Group 2,61.01676643663
Group 2,21.01676643684
Group 2,21.01676643705
Group 2,60.01676643725
Group 2,21.01676643746
Group 2,20.01676643767
Group 2,61.01676643788
Group 2,21.01676643809
Group 2,21.01676643830
Group 2,61.01676643851
Group 2,21.01676643872
Group 2,21.01676643893
Group 2,60.01676643913
Group 2,21.01676643934
Group 2,21.01676643955
Group 2,61.01676643976
Group 2,21.01676643997
Group 2,21.01676644018
Group 2,61.01676644039
Group 2,20.01676644059
Group 2,61.01676644080
Group 2,21.01676644101
