Group,APT
Group 1,2.01677354954
Group 1,1.01677354955
Group 1,2.01677354957
Group 1,2.01677354959
Group 1,42.01677354961
Group 1,2.01677354963
Group 1,2.01677354965
Group 1,2.01677354967
Group 1,2.01677354969
Group 1,2.01677354971
Group 1,1.01677354972
Group 1,2.01677354974
Group 1,2.01677354976
Group 1,2.01677354978
Group 1,2.01677354980
Group 1,2.01677354982
Group 1,2.01677354984
Group 1,2.01677354986
Group 1,2.01677354988
Group 1,2.01677354990
Group 1,2.01677354992
Group 1,1.01677354993
Group 1,2.01677354995
Group 1,2.01677354997
Group 1,2.01677354999
Group 1,2.01677355001
Group 1,2.01677355003
Group 1,2.01677355005
Group 1,2.01677355007
Group 1,1.01677355008
