Group,APT
Group 1,2.01677354828
Group 1,2.01677354830
Group 1,2.01677354832
Group 1,2.01677354834
Group 1,2.01677354836
Group 1,2.01677354838
Group 1,42.01677354840
Group 1,2.01677354842
Group 1,2.01677354844
Group 1,33.01677354877
Group 1,2.01677354879
Group 1,2.01677354881
Group 1,2.01677354883
Group 1,2.01677354885
Group 1,2.01677354887
Group 1,2.01677354889
Group 1,2.01677354891
Group 1,2.01677354893
Group 1,1.01677354894
Group 1,2.01677354896
Group 1,2.01677354898
Group 1,42.01677354900
Group 1,2.01677354902
Group 1,2.01677354904
Group 1,2.01677354906
Group 1,2.01677354908
Group 1,3.01677354911
Group 1,2.01677354913
Group 1,2.01677354915
Group 1,1.01677354916
