Data; Group; Nome_POD; APT
sáb 25 fev 2023 16:55:54 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354954
sáb 25 fev 2023 16:55:55 -03; Group 1; result-77f68799c4-6z8xk; 1.01677354955
sáb 25 fev 2023 16:55:57 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354957
sáb 25 fev 2023 16:55:59 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354959
sáb 25 fev 2023 16:56:01 -03; Group 1; result-77f68799c4-6z8xk; 42.01677354961
sáb 25 fev 2023 16:56:03 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354963
sáb 25 fev 2023 16:56:05 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354965
sáb 25 fev 2023 16:56:07 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354967
sáb 25 fev 2023 16:56:09 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354969
sáb 25 fev 2023 16:56:11 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354971
sáb 25 fev 2023 16:56:12 -03; Group 1; result-77f68799c4-6z8xk; 1.01677354972
sáb 25 fev 2023 16:56:14 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354974
sáb 25 fev 2023 16:56:16 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354976
sáb 25 fev 2023 16:56:18 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354978
sáb 25 fev 2023 16:56:20 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354980
sáb 25 fev 2023 16:56:22 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354982
sáb 25 fev 2023 16:56:24 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354984
sáb 25 fev 2023 16:56:26 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354986
sáb 25 fev 2023 16:56:28 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354988
sáb 25 fev 2023 16:56:30 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354990
sáb 25 fev 2023 16:56:32 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354992
sáb 25 fev 2023 16:56:33 -03; Group 1; result-77f68799c4-6z8xk; 1.01677354993
sáb 25 fev 2023 16:56:35 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354995
sáb 25 fev 2023 16:56:37 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354997
sáb 25 fev 2023 16:56:39 -03; Group 1; result-77f68799c4-6z8xk; 2.01677354999
sáb 25 fev 2023 16:56:41 -03; Group 1; result-77f68799c4-6z8xk; 2.01677355001
sáb 25 fev 2023 16:56:43 -03; Group 1; result-77f68799c4-6z8xk; 2.01677355003
sáb 25 fev 2023 16:56:45 -03; Group 1; result-77f68799c4-6z8xk; 2.01677355005
sáb 25 fev 2023 16:56:47 -03; Group 1; result-77f68799c4-6z8xk; 2.01677355007
sáb 25 fev 2023 16:56:49 -03; Group 1; result-77f68799c4-6z8xk; 1.01677355008
