Group,APT
Group 1,2.01677355034
Group 1,2.01677355036
Group 1,2.01677355038
Group 1,2.01677355040
Group 1,2.01677355042
Group 1,2.01677355044
Group 1,2.01677355046
Group 1,2.01677355048
Group 1,2.01677355050
Group 1,2.01677355052
Group 1,1.01677355053
Group 1,2.01677355055
Group 1,2.01677355057
Group 1,2.01677355059
Group 1,2.01677355061
Group 1,2.01677355063
Group 1,2.01677355065
Group 1,2.01677355067
Group 1,2.01677355069
Group 1,2.01677355071
Group 1,2.01677355073
Group 1,1.01677355074
Group 1,2.01677355076
Group 1,2.01677355078
Group 1,42.01677355080
Group 1,2.01677355082
Group 1,2.01677355084
Group 1,2.01677355086
Group 1,2.01677355088
Group 1,2.01677355090
