Group,CURL
Group 2,5.01677960013
Group 2,5.01677960019
Group 2,5.01677960024
Group 2,5.01677960029
Group 2,5.01677960034
Group 2,6.01677960040
Group 2,5.01677960045
Group 2,5.01677960050
Group 2,5.01677960055
Group 2,46.01677960061
Group 2,5.01677960066
Group 2,5.01677960071
Group 2,5.01677960076
Group 2,6.01677960082
Group 2,5.01677960087
Group 2,5.01677960092
Group 2,5.01677960097
Group 2,5.01677960103
Group 2,5.01677960108
Group 2,5.01677960113
Group 2,5.01677960118
Group 2,45.01677960123
Group 2,6.01677960129
Group 2,5.01677960134
Group 2,5.01677960139
Group 2,5.01677960144
Group 2,6.01677960150
Group 2,5.01677960155
Group 2,5.01677960160
Group 2,5.01677960165
