Data; Group; Nome_POD; APT
sex 24 fev 2023 19:37:04 -03; Group 2; db-684b9b49fd-s8h8b; 21.152
sex 24 fev 2023 19:39:06 -03; Group 2; db-684b9b49fd-s8h8b; 21.198
sex 24 fev 2023 19:41:08 -03; Group 2; db-684b9b49fd-s8h8b; 21.333
sex 24 fev 2023 19:43:09 -03; Group 2; db-684b9b49fd-s8h8b; 21.301
sex 24 fev 2023 19:45:11 -03; Group 2; db-684b9b49fd-s8h8b; 21.103
sex 24 fev 2023 19:47:12 -03; Group 2; db-684b9b49fd-s8h8b; 21.181
sex 24 fev 2023 19:49:14 -03; Group 2; db-684b9b49fd-s8h8b; 21.130
sex 24 fev 2023 19:51:16 -03; Group 2; db-684b9b49fd-s8h8b; 21.186
sex 24 fev 2023 19:53:17 -03; Group 2; db-684b9b49fd-s8h8b; 21.318
sex 24 fev 2023 19:55:19 -03; Group 2; db-684b9b49fd-s8h8b; 21.133
sex 24 fev 2023 19:57:21 -03; Group 2; db-684b9b49fd-s8h8b; 21.196
sex 24 fev 2023 19:59:22 -03; Group 2; db-684b9b49fd-s8h8b; 21.272
sex 24 fev 2023 20:01:24 -03; Group 2; db-684b9b49fd-s8h8b; 21.197
sex 24 fev 2023 20:03:26 -03; Group 2; db-684b9b49fd-s8h8b; 21.234
sex 24 fev 2023 20:05:27 -03; Group 2; db-684b9b49fd-s8h8b; 21.502
sex 24 fev 2023 20:07:29 -03; Group 2; db-684b9b49fd-s8h8b; 21.143
sex 24 fev 2023 20:09:31 -03; Group 2; db-684b9b49fd-s8h8b; 21.172
sex 24 fev 2023 20:11:32 -03; Group 2; db-684b9b49fd-s8h8b; 21.118
sex 24 fev 2023 20:13:34 -03; Group 2; db-684b9b49fd-s8h8b; 21.184
sex 24 fev 2023 20:15:35 -03; Group 2; db-684b9b49fd-s8h8b; 21.124
sex 24 fev 2023 20:17:37 -03; Group 2; db-684b9b49fd-s8h8b; 21.086
sex 24 fev 2023 20:19:39 -03; Group 2; db-684b9b49fd-s8h8b; 21.186
sex 24 fev 2023 20:21:40 -03; Group 2; db-684b9b49fd-s8h8b; 21.112
sex 24 fev 2023 20:23:42 -03; Group 2; db-684b9b49fd-s8h8b; 21.180
sex 24 fev 2023 20:25:43 -03; Group 2; db-684b9b49fd-s8h8b; 21.186
sex 24 fev 2023 20:27:45 -03; Group 2; db-684b9b49fd-s8h8b; 21.194
sex 24 fev 2023 20:29:47 -03; Group 2; db-684b9b49fd-s8h8b; 21.120
sex 24 fev 2023 20:31:48 -03; Group 2; db-684b9b49fd-s8h8b; 21.405
sex 24 fev 2023 20:33:50 -03; Group 2; db-684b9b49fd-s8h8b; 21.206
sex 24 fev 2023 20:35:51 -03; Group 2; db-684b9b49fd-s8h8b; 21.155
