Data; Group; Nome_POD; APT
sex 24 fev 2023 20:36:02 -03; Group 2; redis-67db9bd79b-vfkg5; 10.41
sex 24 fev 2023 20:36:13 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
sex 24 fev 2023 20:36:24 -03; Group 2; redis-67db9bd79b-vfkg5; 10.44
sex 24 fev 2023 20:36:35 -03; Group 2; redis-67db9bd79b-vfkg5; 10.39
sex 24 fev 2023 20:36:45 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
sex 24 fev 2023 20:36:56 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
sex 24 fev 2023 20:37:07 -03; Group 2; redis-67db9bd79b-vfkg5; 10.64
sex 24 fev 2023 20:37:18 -03; Group 2; redis-67db9bd79b-vfkg5; 10.39
sex 24 fev 2023 20:37:29 -03; Group 2; redis-67db9bd79b-vfkg5; 10.39
sex 24 fev 2023 20:37:40 -03; Group 2; redis-67db9bd79b-vfkg5; 10.41
sex 24 fev 2023 20:37:50 -03; Group 2; redis-67db9bd79b-vfkg5; 10.40
sex 24 fev 2023 20:38:01 -03; Group 2; redis-67db9bd79b-vfkg5; 10.38
sex 24 fev 2023 20:38:12 -03; Group 2; redis-67db9bd79b-vfkg5; 10.38
sex 24 fev 2023 20:38:23 -03; Group 2; redis-67db9bd79b-vfkg5; 10.40
sex 24 fev 2023 20:38:34 -03; Group 2; redis-67db9bd79b-vfkg5; 10.39
sex 24 fev 2023 20:38:45 -03; Group 2; redis-67db9bd79b-vfkg5; 10.39
sex 24 fev 2023 20:38:55 -03; Group 2; redis-67db9bd79b-vfkg5; 10.41
sex 24 fev 2023 20:39:06 -03; Group 2; redis-67db9bd79b-vfkg5; 10.51
sex 24 fev 2023 20:39:17 -03; Group 2; redis-67db9bd79b-vfkg5; 10.60
sex 24 fev 2023 20:39:28 -03; Group 2; redis-67db9bd79b-vfkg5; 10.39
sex 24 fev 2023 20:39:39 -03; Group 2; redis-67db9bd79b-vfkg5; 10.40
sex 24 fev 2023 20:39:50 -03; Group 2; redis-67db9bd79b-vfkg5; 10.38
sex 24 fev 2023 20:40:00 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
sex 24 fev 2023 20:40:11 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
sex 24 fev 2023 20:40:22 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
sex 24 fev 2023 20:40:33 -03; Group 2; redis-67db9bd79b-vfkg5; 10.40
sex 24 fev 2023 20:40:44 -03; Group 2; redis-67db9bd79b-vfkg5; 10.40
sex 24 fev 2023 20:40:54 -03; Group 2; redis-67db9bd79b-vfkg5; 10.38
sex 24 fev 2023 20:41:05 -03; Group 2; redis-67db9bd79b-vfkg5; 10.43
sex 24 fev 2023 20:41:16 -03; Group 2; redis-67db9bd79b-vfkg5; 10.42
