Data; Group; Nome_POD; APT
sex 24 fev 2023 20:43:18 -03; Group 2; result-77f68799c4-2p4sr; 21.338
sex 24 fev 2023 20:45:19 -03; Group 2; result-77f68799c4-2p4sr; 21.126
sex 24 fev 2023 20:47:21 -03; Group 2; result-77f68799c4-2p4sr; 21.236
sex 24 fev 2023 20:49:22 -03; Group 2; result-77f68799c4-2p4sr; 21.112
sex 24 fev 2023 20:51:24 -03; Group 2; result-77f68799c4-2p4sr; 21.139
sex 24 fev 2023 20:53:26 -03; Group 2; result-77f68799c4-2p4sr; 21.175
sex 24 fev 2023 20:55:27 -03; Group 2; result-77f68799c4-2p4sr; 21.472
sex 24 fev 2023 20:57:29 -03; Group 2; result-77f68799c4-2p4sr; 21.171
sex 24 fev 2023 20:59:31 -03; Group 2; result-77f68799c4-2p4sr; 21.083
sex 24 fev 2023 21:01:32 -03; Group 2; result-77f68799c4-2p4sr; 21.176
sex 24 fev 2023 21:03:34 -03; Group 2; result-77f68799c4-2p4sr; 21.100
sex 24 fev 2023 21:05:35 -03; Group 2; result-77f68799c4-2p4sr; 21.120
sex 24 fev 2023 21:07:37 -03; Group 2; result-77f68799c4-2p4sr; 21.244
sex 24 fev 2023 21:09:39 -03; Group 2; result-77f68799c4-2p4sr; 21.139
sex 24 fev 2023 21:11:40 -03; Group 2; result-77f68799c4-2p4sr; 21.088
sex 24 fev 2023 21:13:42 -03; Group 2; result-77f68799c4-2p4sr; 21.156
sex 24 fev 2023 21:15:43 -03; Group 2; result-77f68799c4-2p4sr; 21.167
sex 24 fev 2023 21:17:45 -03; Group 2; result-77f68799c4-2p4sr; 21.166
sex 24 fev 2023 21:19:46 -03; Group 2; result-77f68799c4-2p4sr; 21.112
sex 24 fev 2023 21:21:48 -03; Group 2; result-77f68799c4-2p4sr; 21.305
sex 24 fev 2023 21:23:50 -03; Group 2; result-77f68799c4-2p4sr; 21.122
sex 24 fev 2023 21:25:51 -03; Group 2; result-77f68799c4-2p4sr; 21.183
sex 24 fev 2023 21:27:53 -03; Group 2; result-77f68799c4-2p4sr; 21.237
sex 24 fev 2023 21:29:54 -03; Group 2; result-77f68799c4-2p4sr; 21.083
sex 24 fev 2023 21:31:56 -03; Group 2; result-77f68799c4-2p4sr; 21.183
sex 24 fev 2023 21:33:58 -03; Group 2; result-77f68799c4-2p4sr; 21.545
sex 24 fev 2023 21:36:00 -03; Group 2; result-77f68799c4-2p4sr; 21.156
sex 24 fev 2023 21:38:01 -03; Group 2; result-77f68799c4-2p4sr; 21.170
sex 24 fev 2023 21:40:03 -03; Group 2; result-77f68799c4-2p4sr; 21.206
sex 24 fev 2023 21:42:05 -03; Group 2; result-77f68799c4-2p4sr; 21.110
