Data; Group; Nome_POD; APT
sex 24 fev 2023 21:47:25 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.676
sex 24 fev 2023 21:47:27 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.551
sex 24 fev 2023 21:47:29 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.569
sex 24 fev 2023 21:47:31 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.502
sex 24 fev 2023 21:47:33 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.508
sex 24 fev 2023 21:47:35 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.547
sex 24 fev 2023 21:47:37 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.626
sex 24 fev 2023 21:47:39 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.747
sex 24 fev 2023 21:47:41 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.600
sex 24 fev 2023 21:47:43 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.556
sex 24 fev 2023 21:47:44 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.528
sex 24 fev 2023 21:47:46 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.532
sex 24 fev 2023 21:47:49 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.781
sex 24 fev 2023 21:47:51 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.540
sex 24 fev 2023 21:47:53 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.689
sex 24 fev 2023 21:47:55 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.571
sex 24 fev 2023 21:47:57 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.670
sex 24 fev 2023 21:47:59 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.616
sex 24 fev 2023 21:48:01 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.483
sex 24 fev 2023 21:48:02 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.534
sex 24 fev 2023 21:48:04 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.529
sex 24 fev 2023 21:48:06 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.519
sex 24 fev 2023 21:48:09 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.923
sex 24 fev 2023 21:48:11 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.525
sex 24 fev 2023 21:48:13 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.658
sex 24 fev 2023 21:48:14 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.524
sex 24 fev 2023 21:48:16 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.511
sex 24 fev 2023 21:48:19 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.793
sex 24 fev 2023 21:48:21 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.654
sex 24 fev 2023 21:48:22 -03; Group 2; worker-78b9ff59fc-vg8bx; 01.557
