Data; Group; Nome_POD; WGET
sáb 04 mar 2023 00:04:03 -03; Group 2; result-77f68799c4-ml9k2; 020.045
sáb 04 mar 2023 00:04:23 -03; Group 2; result-77f68799c4-ml9k2; 020.037
sáb 04 mar 2023 00:04:43 -03; Group 2; result-77f68799c4-ml9k2; 020.035
sáb 04 mar 2023 00:05:04 -03; Group 2; result-77f68799c4-ml9k2; 020.029
sáb 04 mar 2023 00:05:24 -03; Group 2; result-77f68799c4-ml9k2; 020.032
sáb 04 mar 2023 00:05:45 -03; Group 2; result-77f68799c4-ml9k2; 020.033
sáb 04 mar 2023 00:06:05 -03; Group 2; result-77f68799c4-ml9k2; 020.032
sáb 04 mar 2023 00:06:25 -03; Group 2; result-77f68799c4-ml9k2; 020.035
sáb 04 mar 2023 00:06:46 -03; Group 2; result-77f68799c4-ml9k2; 020.036
sáb 04 mar 2023 00:07:06 -03; Group 2; result-77f68799c4-ml9k2; 020.032
sáb 04 mar 2023 00:07:27 -03; Group 2; result-77f68799c4-ml9k2; 020.035
sáb 04 mar 2023 00:07:47 -03; Group 2; result-77f68799c4-ml9k2; 020.028
sáb 04 mar 2023 00:08:08 -03; Group 2; result-77f68799c4-ml9k2; 020.037
sáb 04 mar 2023 00:08:28 -03; Group 2; result-77f68799c4-ml9k2; 020.031
sáb 04 mar 2023 00:08:49 -03; Group 2; result-77f68799c4-ml9k2; 020.041
sáb 04 mar 2023 00:09:09 -03; Group 2; result-77f68799c4-ml9k2; 020.034
sáb 04 mar 2023 00:09:29 -03; Group 2; result-77f68799c4-ml9k2; 020.034
sáb 04 mar 2023 00:09:50 -03; Group 2; result-77f68799c4-ml9k2; 020.036
sáb 04 mar 2023 00:10:10 -03; Group 2; result-77f68799c4-ml9k2; 020.035
sáb 04 mar 2023 00:10:31 -03; Group 2; result-77f68799c4-ml9k2; 020.034
sáb 04 mar 2023 00:10:51 -03; Group 2; result-77f68799c4-ml9k2; 020.030
sáb 04 mar 2023 00:11:11 -03; Group 2; result-77f68799c4-ml9k2; 020.030
sáb 04 mar 2023 00:11:32 -03; Group 2; result-77f68799c4-ml9k2; 020.032
sáb 04 mar 2023 00:11:52 -03; Group 2; result-77f68799c4-ml9k2; 020.033
sáb 04 mar 2023 00:12:13 -03; Group 2; result-77f68799c4-ml9k2; 020.034
sáb 04 mar 2023 00:12:33 -03; Group 2; result-77f68799c4-ml9k2; 020.032
sáb 04 mar 2023 00:12:54 -03; Group 2; result-77f68799c4-ml9k2; 020.029
sáb 04 mar 2023 00:13:14 -03; Group 2; result-77f68799c4-ml9k2; 020.038
sáb 04 mar 2023 00:13:34 -03; Group 2; result-77f68799c4-ml9k2; 020.041
sáb 04 mar 2023 00:13:55 -03; Group 2; result-77f68799c4-ml9k2; 020.032
