Data; Group; Nome_POD; WGET
sáb 04 mar 2023 00:14:00 -03; Group 2; vote-79787c6c8b-sbggz; 05.01
sáb 04 mar 2023 00:14:06 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:11 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:17 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:22 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:27 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:33 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:38 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:44 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:49 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:14:55 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:00 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:05 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:11 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:16 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:22 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:27 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:32 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:38 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:43 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:49 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:54 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:15:59 -03; Group 2; vote-79787c6c8b-sbggz; 05.03
sáb 04 mar 2023 00:16:05 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:16:10 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:16:16 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:16:21 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:16:26 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:16:32 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
sáb 04 mar 2023 00:16:37 -03; Group 2; vote-79787c6c8b-sbggz; 05.02
